"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.defn","Input.sentence","Input.list1","Input.list2","Input.gptlist","Input.f1","Input.dataset","Input.id","Answer.better","Answer.l1correct.on","Answer.l1extra","Answer.l1missing","Answer.l2correct.on","Answer.l2extra","Answer.l2missing","Approve","Reject"
"3XDSWAMB3HT9HYDCZIK8E6QZX3JCQI","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:36 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:36 PDT 2023","","","3LEIZ60CDY0IJC5U0WYWSTXBLSO9ZH","A13SZX8KL4RO5Y","Approved","Tue May 09 00:08:44 PDT 2023","Tue May 09 00:11:55 PDT 2023","Thu May 11 00:11:55 PDT 2023","Tue May 09 11:51:44 PDT 2023","","","191","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a music genre, song, band, album, musical artist, musical instrument, award, event, country, location, organization or person","As a film-score composer , Sakamoto has won an Academy Awards , a British Academy Film Awards , a Grammy Award , and 2 Golden Globe Award s .","golden globe awards, british academy film awards, sakamoto, academy awards, grammy award","grammy award, british academy film awards, academy awards, golden globe award, sakamoto","1","0.8","music","56","1","true","","","true","",""
"306996CF7BL2QP1P03YY2LC976R1B5","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:36 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:36 PDT 2023","","","3FQ5JJ5120P8JJA215ERNF4IM8TKN6","A13SZX8KL4RO5Y","Approved","Tue May 09 11:30:18 PDT 2023","Tue May 09 11:32:40 PDT 2023","Thu May 11 11:32:40 PDT 2023","Tue May 09 11:51:33 PDT 2023","","","142","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","A popular application for serial robots in today 's industry is the pick-and-place assembly robot , called a SCARA robot , which has four degrees of freedom .","assembly, scara robot","scara robot, pick-and-place assembly robot, serial robots","2","0.4","ai","60","2","false","","serial robots, pick-and-place assembly robot,","true","",""
"3J5XXLQDI1CD96DASO3HRQLD8IL3V5","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:50 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:50 PDT 2023","","","339ANSOTRK3G5IZB4P1ZI78109ZKIQ","A13SZX8KL4RO5Y","Approved","Tue May 09 11:19:15 PDT 2023","Tue May 09 11:20:23 PDT 2023","Thu May 11 11:20:23 PDT 2023","Tue May 09 11:51:37 PDT 2023","","","68","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","Baron Cohen 's other work includes voicing King Julien XIII in the Madagascar film series ( 2005-2012 ) and appearing in films such as Talladega Nights : The Ballad of Ricky Bobby ( 2006 ) , Sweeney Todd : The Demon Barber of Fleet Street ( 2007 ) , Hugo ( 2011 ) , and Les Misérables ( 2012 ) .","madagascar film series, sweeney todd: the demon barber of fleet street, king julien xiii, talladega nights: the ballad of ricky bobby, les misérables, hugo, baron cohen","baron cohen, talladega nights : the ballad of ricky bobby, sweeney todd : the demon barber of fleet street, les misérables, madagascar, king julien xiii, hugo","1","0.5714285714285714","lit","70","1","true","","","false","madagascar",""
"3BDORL6HLZE9TZSCCX98JW04TPLCRJ","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:50 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:50 PDT 2023","","","3EFE17QCRR6EX61Z3GSG9HYWHQXHSB","A13SZX8KL4RO5Y","Approved","Tue May 09 11:27:44 PDT 2023","Tue May 09 11:29:57 PDT 2023","Thu May 11 11:29:57 PDT 2023","Tue May 09 11:51:36 PDT 2023","","","133","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a politician, person, organization, political party, event, election, country or location","Same edit patterns with beauty pageant related articles e.g. , Miss Macau , Miss Cambodia , List of Thai representatives at international male beauty pageants , and etc .","miss macau, list of thai representatives at international male beauty pageants, miss cambodia","thai, miss cambodia, miss macau","2","0.6666666666666666","pol","74","2","false","list of thai representatives at international male beauty pageants","beauty pageant","false","","beauty pageant"
"34D9ZRXCZ6VX1ZVR78DM3BFCFOJAS3","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:50 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:50 PDT 2023","","","3A4NIXBJ7L0DL77KA4BSP0SX6INMLA","A13SZX8KL4RO5Y","Approved","Mon May 08 23:52:24 PDT 2023","Mon May 08 23:57:12 PDT 2023","Wed May 10 23:57:12 PDT 2023","Tue May 09 11:51:34 PDT 2023","","","288","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","Jorge Luis Borges wrote a contemporary bestiary of sorts , the Book of Imaginary Beings , which collects imaginary beasts from bestiaries and fiction .","fiction, jorge luis borges, book of imaginary beings","bestiaries, jorge luis borges, book of imaginary beings","2","0.6666666666666666","lit","79","3","false","","imaginary beasts, bestiaries","false","","imaginary beasts, fiction"
"3QHITW7OZ3ALOJGEF4OH8B0BX0YAQE","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:41 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:41 PDT 2023","","","3KMS4QQVKHRWVRXL3HVEFAV9KH6KFY","A13SZX8KL4RO5Y","Approved","Tue May 09 00:54:32 PDT 2023","Tue May 09 00:56:55 PDT 2023","Thu May 11 00:56:55 PDT 2023","Tue May 09 11:51:41 PDT 2023","","","143","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a politician, person, organization, political party, event, election, country or location","Sitting as a Liberal Party of Canada Member of Parliament ( MP ) for Niagara Falls , she joined the Canadian Cabinet after the Liberals defeated the Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election .","canadian cabinet, 1963 canadian federal election, liberals, progressive conservative party of canada, john diefenbaker, niagara falls, liberal party of canada","liberal party of canada, parliament, 1963 canadian federal election, liberals, niagara falls, canadian cabinet, progressive conservative party of canada, john diefenbaker","1","0.9333333333333332","pol","82","3","true","","","true","",""
"3WGCNLZJLU9V5MZ9EZP4XB09AR31DC","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:50 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:50 PDT 2023","","","3VNL7UK1XUKVYAN8XQ96G1I53UXFTZ","A13SZX8KL4RO5Y","Approved","Tue May 09 00:57:04 PDT 2023","Tue May 09 01:00:14 PDT 2023","Thu May 11 01:00:14 PDT 2023","Tue May 09 11:51:44 PDT 2023","","","190","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a music genre, song, band, album, musical artist, musical instrument, award, event, country, location, organization or person","A more extensive tribute was given later that year in December at the Southbank Centre in the Queen Elizabeth Hall called The Lady : A Tribute to Sandy Denny with a band composed of members of Bellowhead , the evening featured a mix of young folk acts like Jim Moray and Lisa Knapp alongside those that had known and worked with Denny such as Dave Swarbrick and Jerry Donahue .","jerry donahue, jim moray, dave swarbrick, lisa knapp, the lady : a tribute to sandy denny, queen elizabeth hall, denny, southbank centre, bellowhead","queen elizabeth hall, jim moray, jerry donahue, bellowhead, southbank centre, the lady: a tribute to sandy denny, dave swarbrick, lisa knapp, sandy denny","2","0.7777777777777778","music","83","2","false","denny","","true","",""
"308KJXFUK67YGZ86W8ICDGBYH7XATS","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:50 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:50 PDT 2023","","","3PXX5PX6LCZ06XCJMOWT261S07LABS","A13SZX8KL4RO5Y","Approved","Tue May 09 10:54:28 PDT 2023","Tue May 09 10:58:00 PDT 2023","Thu May 11 10:58:00 PDT 2023","Tue May 09 11:51:33 PDT 2023","","","212","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a politician, person, organization, political party, event, election, country or location","Kōmeitō did quite well , and in 1993 , when the LDP was for the first time declared an opposition party , the Kōmeitō became one of the ruling parties , headed by the liberal Japan New Party , but which also included the Democratic Socialist Party , Japan Renewal Party , the New Party Sakigake , and the Japan Socialist Party .","japan new party, democratic socialist party, liberal, kōmeitō, new party sakigake, japan renewal party, ldp, kōmeitō, japan socialist party","democratic socialist party, japan new party, kōmeitō, japan renewal party, new party sakigake, ldp (liberal democratic party, japan socialist party","2","0.8","pol","84","1","false","kōmeitō","","false","",""
"3DA79LNS6OWYWE9LNT32Q8XSBX53TP","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:42 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:42 PDT 2023","","","3C8HJ7UOPMVXQWOOP521XF3VLRVMZT","A13SZX8KL4RO5Y","Approved","Tue May 09 01:02:38 PDT 2023","Tue May 09 01:05:13 PDT 2023","Thu May 11 01:05:13 PDT 2023","Tue May 09 11:51:37 PDT 2023","","","155","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","Zurada has served the engineering profession as a long-time volunteer of IEEE : as 2014 IEEE Vice-President-Technical Activities ( TAB Chair ) , as President of IEEE Computational Intelligence Society in 2004-05 and the ADCOM member in 2009-14 , 2016-18 and earlier years .","adcom, zurada, ieee computational intelligence society, ieee, 2014 ieee vice-president-technical activities","2014 ieee vice-president-technical activities, tab chair, adcom member, ieee, zurada, ieee computational intelligence society","2","0.7272727272727273","ai","86","3","false","2014 ieee vice-president-technical activities","engineering","false","2014 ieee vice-president-technical activities, tab chair, adcom member","engineering"
"34HEO7RUHLVL0KVESJDHD1AGTM0ARF","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:42 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:42 PDT 2023","","","37XITHEISBABFJQ62ZEA8GWKIW8CR8","A13SZX8KL4RO5Y","Approved","Tue May 09 00:22:45 PDT 2023","Tue May 09 00:27:38 PDT 2023","Thu May 11 00:27:38 PDT 2023","Tue May 09 11:51:34 PDT 2023","","","293","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","Early interlingual MT systems were also built at Stanford in the 1970s by Roger Schank and Yorick Wilks ; the former became the basis of a commercial system for the transfer of funds , and the latter 's code is preserved at The Computer Museum at Boston as the first interlingual machine translation system .","interlingual machine translation system, interlingual mt systems, the computer museum, stanford, boston, roger schank, yorick wilks","first interlingual machine translation system, yorick wilks, roger schank, the computer museum at boston, interlingual mt systems, stanford","2","0.6153846153846154","ai","92","1","false","","commercial system, transfer of funds","false","","commercial system, transfer of funds"
"38LRF35D60XDWROANYTCV4JUUBC3UG","3S0VMPP5OU8VZLYV712FGDSR4Q7XK2","Named Entity Recognition 8","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:18:42 PDT 2023","1","BatchId:381556;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:18:42 PDT 2023","","","3KRVW3HTZ2M0PK2AUD8T1M6SYCVMSO","A13SZX8KL4RO5Y","Approved","Tue May 09 00:41:32 PDT 2023","Tue May 09 00:43:58 PDT 2023","Thu May 11 00:43:58 PDT 2023","Tue May 09 11:51:34 PDT 2023","","","146","100% (26/26)","100% (26/26)","100% (26/26)","Named entities are phrases that represent the name of a music genre, song, band, album, musical artist, musical instrument, award, event, country, location, organization or person","Phillips was signed as a solo artist with Myrrh Records under her given name and recorded four Christian pop albums : Beyond Saturday Night , Dancing with Danger , Black and White in a Grey World and , The Turning .","beyond saturday night, christian pop, black and white in a grey world, phillips, the turning, dancing with danger, myrrh records","beyond saturday night, myrrh records, the turning, black and white in a grey world, christian pop albums, dancing with danger, phillips","1","0.8571428571428571","music","93","1","true","","","false","",""
