text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"Feldspars are composed of aluminosilicates , found in nature , containing different quantities of potassium and sodium .","['aluminosilicates', 'sodium']","['O', 'O', 'O', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MATE', 'O']","['B-MATE', 'O', 'O', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MATE', 'O', 'B-MATE', 'O']","1. Feldspars | True | as it is a material (MATE)
2. composed | False | as it is not related to manufacturing 
3. aluminosilicates | True | as it is a material (MATE)
4. found in nature | False | as it is not classified in any of the specified entities
5. quantities | False | as it is not classified in any of the specified entities
6. potassium | True | as it is a material (MATE)
7. sodium | True | as it is a material (MATE)",0.6666666666666666,"Feldspars | B-MATE are | O composed | O of | O aluminosilicates | B-MATE , | O found | O in | O nature | O , | O containing | O different | O quantities | O of | O potassium | B-MATE and | O sodium | B-MATE . | O","Feldspars | O are | O composed | O of | O aluminosilicates | B-MATE , | O found | O in | O nature | O , | O containing | O different | O quantities | O of | O potassium | O and | O sodium | B-MATE . | O",False
"Therefore , although both techniques are good post-process treatments , they have negligible effect on internal residual stresses of large metal part fabricated using WAAM .","['post-process', 'internal residual stresses', 'metal', 'fabricated', 'WAAM']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRO', 'I-PRO', 'I-PRO', 'O', 'O', 'B-MATE', 'O', 'B-CONPRI', 'O', 'B-MANP', 'O']","['O', 'O', 'O', 'O', 'B-CONPRI', 'O', 'O', 'B-APPL', 'I-APPL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MECHP', 'I-MECHP', 'I-MECHP', 'O', 'B-MATE', 'I-MATE', 'I-MATE', 'O', 'O', 'B-MANP', 'O']","1. techniques | True | as they refer to a concept in manufacturing (CONPRI)
2. post-process treatments | True | as it is an application (APPL)
3. negligible effect | False | as it describes an outcome and not an entity
4. internal residual stresses | True | as they are a mechanical property (MECHP)
5. large metal part | True | as it is a material (MATE)
6. WAAM | True | as it is a manufacturing process (MANP)",0.2,"Therefore | O , | O although | O both | O techniques | B-CONPRI are | O good | O post-process | B-APPL treatments | I-APPL , | O they | O have | O negligible | O effect | O on | O internal | B-MECHP residual | I-MECHP stresses | I-MECHP of | O large | B-MATE metal | I-MATE part | I-MATE fabricated | O using | O WAAM | B-MANP . | O","Therefore | O , | O although | O both | O techniques | O are | O good | O post-process | B-CONPRI treatments | O , | O they | O have | O negligible | O effect | O on | O internal | B-PRO residual | I-PRO stresses | I-PRO of | O large | O metal | B-MATE part | O fabricated | B-CONPRI using | O WAAM | B-MANP . | O",False
The rising demand for custom-tailored and patient specific dental products renders dentistry to be one of the rapidly expanding segments of additive manufacturing technologies .,"['dental', 'dentistry', 'be', 'additive manufacturing']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-APPL', 'O', 'O', 'B-APPL', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MANP', 'I-MANP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-BIOP', 'I-BIOP', 'I-BIOP', 'I-BIOP', 'O', 'B-APPL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'I-CONPRI', 'O']","1. rising demand | False | as it is a description but not any predefined entity
    2. custom-tailored | False | as it is an adjective, not an entity
    3. patient specific dental products | True | as it is a biomedical entity (BIOP)
    4. dentistry | True | as it is an application (APPL)
    5. rapidly expanding segments | False | as it is a description but not an entity
    6. additive manufacturing technologies | True | as it comprises the concept and principles (CONPRI) in manufacturing.",0.2857142857142857,The | O rising | O demand | O for | O custom-tailored | O and | O patient | B-BIOP specific | I-BIOP dental | I-BIOP products | I-BIOP renders | O dentistry | B-APPL to | O be | O one | O of | O the | O rapidly | O expanding | O segments | O of | O additive | B-CONPRI manufacturing | I-CONPRI technologies | I-CONPRI . | O,The | O rising | O demand | O for | O custom-tailored | O and | O patient | O specific | O dental | B-APPL products | O renders | O dentistry | B-APPL to | O be | B-MATE one | O of | O the | O rapidly | O expanding | O segments | O of | O additive | B-MANP manufacturing | I-MANP technologies | O . | O,False
TO methods need further enhancement to tackle optimization as a 3D problem while taking all later product development stages into account .,"['optimization', 'as', '3D', 'product development']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'B-MATE', 'O', 'B-CONPRI', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'O', 'O', 'O', 'O']","['B-CONPRI', 'I-CONPRI', 'O', 'O', 'B-CONPRI', 'O', 'O', 'B-MANP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-APPL', 'I-APPL', 'I-APPL', 'O', 'O', 'O']","1. TO methods | True | as it is a Concept/Principles (CONPRI)
2. Enhancement | True | referring to the process or concept that needs improvement, hence part of Concept/Principles (CONPRI)
3. Optimization | True | optimization in this context refers to a process, usually in manufacturing or engineering (MANP)
4. 3D problem | False | while the term translates to a multi-dimensional problem, it does not fall under the defined entity types
5. Product development stages | True | it refers to the different phases in creating a product, thus it is an application (APPL)",0.0,TO | B-CONPRI methods | I-CONPRI need | O further | O enhancement | B-CONPRI to | O tackle | O optimization | B-MANP as | O a | O 3D | O problem | O while | O taking | O all | O later | O product | B-APPL development | I-APPL stages | I-APPL into | O account | O . | O,TO | O methods | O need | O further | O enhancement | O to | O tackle | O optimization | B-CONPRI as | B-MATE a | O 3D | B-CONPRI problem | O while | O taking | O all | O later | O product | B-CONPRI development | I-CONPRI stages | O into | O account | O . | O,False
Lattices derived from tessellated surface-based unit cells are less affected by this phenomenon .,"['Lattices', 'unit cells']","['B-CONPRI', 'O', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-MATE', 'O', 'O', 'B-MANP', 'O', 'B-ENAT', 'I-ENAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Lattices | True | as it refers to a Material (MATE)
2. derived | False | as it is not an entity but a process describing the origin of lattices, it's a non-entity word
3. tessellated | True | as it relates to a manufacturing process (MANP)
4. surface-based | False | as it's an adjective, not an entity
5. unit cells | True | as it refers to an element in material science or manufacturing (ENAT)
6. phenomenon | False | as it's not an entity by the classifications given. It's a non-specific term referring to observable occurrence or event. It does not refer to a particular tool, process, machine, etc.",0.0,Lattices | B-MATE derived | O from | O tessellated | B-MANP surface-based | O unit | B-ENAT cells | I-ENAT are | O less | O affected | O by | O this | O phenomenon | O . | O,Lattices | B-CONPRI derived | O from | O tessellated | O surface-based | O unit | B-CONPRI cells | I-CONPRI are | O less | O affected | O by | O this | O phenomenon | O . | O,False
The alignment of fibers in 3D printing of composites was one of the major challenges in the reviewed literature and its improvement attracted tremendous research interest in almost all of the existing AM methods .,"['fibers', '3D printing', 'composites', 'research', 'AM']","['O', 'O', 'O', 'B-MATE', 'O', 'B-MANP', 'I-MANP', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MANP', 'O', 'O']","['O', 'B-ENGF', 'I-ENGF', 'I-ENGF', 'O', 'B-MANP', 'I-MANP', 'I-MANP', 'I-MANP', 'O', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MANP', 'I-MANP', 'O']","1. alignment of fibers | True | because it describes a feature of materials (ENGF)
2. 3D printing of composites | True | as it represents a manufacturing process (MANP)
3. major challenges | True | it's a concept related to the issue in printing technology (CONPRI)
4. reviewed literature | False | it does not belong to any of the defined entities
5. improvement | True | it's a concept/principles entity (CONPRI)
6. research interest | False | as it is not related to any of the defined entities
7. AM methods | True | as it's a manufacturing process (MANP)",0.0,The | O alignment | B-ENGF of | I-ENGF fibers | I-ENGF in | O 3D | B-MANP printing | I-MANP of | I-MANP composites | I-MANP was | O one | O of | O the | O major | B-CONPRI challenges | I-CONPRI in | O the | O reviewed | O literature | O and | O its | O improvement | B-CONPRI attracted | O tremendous | O research | O interest | O in | O almost | O all | O of | O the | O existing | O AM | B-MANP methods | I-MANP . | O,The | O alignment | O of | O fibers | B-MATE in | O 3D | B-MANP printing | I-MANP of | O composites | B-MATE was | O one | O of | O the | O major | O challenges | O in | O the | O reviewed | O literature | O and | O its | O improvement | O attracted | O tremendous | O research | B-CONPRI interest | O in | O almost | O all | O of | O the | O existing | O AM | B-MANP methods | O . | O,False
"Nowadays , there is available a third generation of alumina ceramic components , with properties such as high purity , high density and finer microstructure .","['alumina ceramic components', 'properties', 'as', 'density', 'finer microstructure']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MATE', 'I-MATE', 'I-MATE', 'O', 'O', 'B-CONPRI', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'B-PRO', 'O', 'B-FEAT', 'I-FEAT', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MATE', 'I-MATE', 'I-MATE', 'O', 'O', 'B-PROP', 'O', 'O', 'B-PROP', 'I-PROP', 'O', 'B-PROP', 'I-PROP', 'O', 'B-PROP', 'I-PROP', 'O']","1. third generation | False | as it does not relate to any of the defined entities.
2. alumina ceramic components | True | as it is a type of material (MATE).
3. properties | True | as it refers to the characteristics of the alumina ceramic components (PROP).
4. high purity | True | as it is a property of these components (PROP).
5. high density | True | as it is another property of the components (PROP).
6. finer microstructure | True | as it is a characteristic or property of these components (PROP).",0.2,"Nowadays | O , | O there | O is | O available | O a | O third | O generation | O of | O alumina | B-MATE ceramic | I-MATE components | I-MATE , | O with | O properties | B-PROP such | O as | O high | B-PROP purity | I-PROP , | O high | B-PROP density | I-PROP and | O finer | B-PROP microstructure | I-PROP . | O","Nowadays | O , | O there | O is | O available | O a | O third | O generation | O of | O alumina | B-MATE ceramic | I-MATE components | I-MATE , | O with | O properties | B-CONPRI such | O as | B-MATE high | O purity | O , | O high | O density | B-PRO and | O finer | B-FEAT microstructure | I-FEAT . | O",False
This highlights the importance of a DfAM framework that assures correct weighting of the relevant parameters and provides similar to the generative design a portfolio of quantifiable geometrical solutions .,"['framework', 'parameters', 'generative design']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'O', 'O', 'O', 'O', 'O', 'B-ENAT', 'I-ENAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'O', 'O', 'O', 'B-PROC', 'O', 'O', 'B-PROP', 'I-PROP', 'O', 'O', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'O', 'O', 'O', 'B-ENGF', 'I-ENGF', 'I-ENGF', 'O']","1. DfAM framework | True | as it represents a concept or principle in design for additive manufacturing (CONPRI)
2. weighting | True | as it refers to a process or procedure in decision making in the context of the DfAM framework(PROC)
3. relevant parameters | True | as these are properties or features that are considered in the DfAM framework (PROP)
4. generative design | True | as it represents a concept or principle in design (CONPRI)
5. portfolio | False | as it is referred in a metaphorical sense and does not represent a concrete entity in the given context
6. quantifiable geometrical solutions | True | as they are features or results of the generative design (ENGF)",0.0,This | O highlights | O the | O importance | O of | O a | O DfAM | B-CONPRI framework | I-CONPRI that | O assures | O correct | O weighting | B-PROC of | O the | O relevant | B-PROP parameters | I-PROP and | O provides | O similar | O to | O the | O generative | B-CONPRI design | I-CONPRI a | O portfolio | O of | O quantifiable | B-ENGF geometrical | I-ENGF solutions | I-ENGF . | O,This | O highlights | O the | O importance | O of | O a | O DfAM | O framework | B-CONPRI that | O assures | O correct | O weighting | O of | O the | O relevant | O parameters | B-CONPRI and | O provides | O similar | O to | O the | O generative | B-ENAT design | I-ENAT a | O portfolio | O of | O quantifiable | O geometrical | O solutions | O . | O,False
Fiber orientation and void content of composites are the main concerns in 3D printing of these composites .,"['Fiber orientation', 'void', 'composites', '3D printing', 'composites']","['B-FEAT', 'I-FEAT', 'O', 'B-CONPRI', 'O', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'O', 'B-MANP', 'I-MANP', 'O', 'O', 'B-MATE', 'O']","['B-MECHP', 'I-MECHP', 'O', 'B-PROP', 'I-PROP', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'O', 'B-MANP', 'I-MANP', 'O', 'O', 'O', 'O']","1. Fiber orientation | True | as it is a mechanical property (MECHP)
2. Void content | True | as it is a property (PROP)
3. Composites | True | as it is a material (MATE)
4. 3D printing | True | as it is a manufacturing process (MANP)",0.4444444444444445,Fiber | B-MECHP orientation | I-MECHP and | O void | B-PROP content | I-PROP of | O composites | B-MATE are | O the | O main | O concerns | O in | O 3D | B-MANP printing | I-MANP of | O these | O composites | O . | O,Fiber | B-FEAT orientation | I-FEAT and | O void | B-CONPRI content | O of | O composites | B-MATE are | O the | O main | O concerns | O in | O 3D | B-MANP printing | I-MANP of | O these | O composites | B-MATE . | O,False
It can be applied to continuous and short fiber 3D printed composites .,"['be', 'short fiber', '3D printed']","['O', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'B-MATE', 'I-MATE', 'B-MANP', 'I-MANP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MANA', 'I-MANA', 'I-MANA', 'O']","1. applied | False | as it doesn't refer to any of the defined entities.
    2. continuous short fiber | False | as it refers to the type of material being used, but not a particular entity in itself.
    3. 3D printed composites | True | as it refers to a product manufactured using a process (MANA), which is expressed in the context of a material entity that has undergone said process (MATE).",0.0,It | O can | O be | O applied | O to | O continuous | O and | O short | O fiber | O 3D | B-MANA printed | I-MANA composites | I-MANA . | O,It | O can | O be | B-MATE applied | O to | O continuous | O and | O short | B-MATE fiber | I-MATE 3D | B-MANP printed | I-MANP composites | O . | O,False
The process of solidification and cooling occur in a closed chamber in an argon atmosphere so as to prevent oxidation of the melt pool .,"['process', 'solidification', 'cooling', 'closed chamber', 'argon atmosphere', 'as', 'oxidation', 'melt pool']","['O', 'B-CONPRI', 'O', 'B-CONPRI', 'O', 'B-MANP', 'O', 'O', 'O', 'B-MACEQ', 'I-MACEQ', 'O', 'O', 'B-PARA', 'I-PARA', 'O', 'B-MATE', 'O', 'O', 'B-MANP', 'O', 'O', 'B-MATE', 'I-MATE', 'O']","['O', 'B-MANP', 'I-MANP', 'I-MANP', 'I-MANP', 'I-MANP', 'O', 'O', 'O', 'B-MACEQ', 'I-MACEQ', 'O', 'O', 'B-PROP', 'I-PROP', 'O', 'O', 'O', 'O', 'B-PROC', 'I-PROC', 'I-PROC', 'I-PROC', 'I-PROC', 'O']","1. Process of solidification and cooling | True | this refers to a manufacturing process (MANP)
2. Closed chamber | True | this is a piece of equipment used in the manufacturing process (MACEQ)
3. Argon atmosphere | True | this can be considered a parameter in manufacturing as it pertains to the environment in which the process occurs (PROP)
4. Oxidation of the melt pool | True | this is a process or phenomenon that can occur during manufacturing, affecting the final product (PROC)",0.1666666666666666,The | O process | B-MANP of | I-MANP solidification | I-MANP and | I-MANP cooling | I-MANP occur | O in | O a | O closed | B-MACEQ chamber | I-MACEQ in | O an | O argon | B-PROP atmosphere | I-PROP so | O as | O to | O prevent | O oxidation | B-PROC of | I-PROC the | I-PROC melt | I-PROC pool | I-PROC . | O,The | O process | B-CONPRI of | O solidification | B-CONPRI and | O cooling | B-MANP occur | O in | O a | O closed | B-MACEQ chamber | I-MACEQ in | O an | O argon | B-PARA atmosphere | I-PARA so | O as | B-MATE to | O prevent | O oxidation | B-MANP of | O the | O melt | B-MATE pool | I-MATE . | O,False
"For AM , overhang constraints generate shapes that have minimal support requirement during build in a given print direction , with less horizontal sections , for example .","['AM', 'overhang constraints', 'support', 'build', 'print']","['O', 'B-MANP', 'O', 'B-PARA', 'I-PARA', 'O', 'O', 'O', 'O', 'O', 'B-APPL', 'O', 'O', 'B-PARA', 'O', 'O', 'O', 'B-MANP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-MANP', 'O', 'B-ENGF', 'I-ENGF', 'O', 'O', 'O', 'O', 'O', 'B-PROP', 'I-PROP', 'O', 'O', 'O', 'O', 'O', 'B-PROP', 'I-PROP', 'O', 'O', 'O', 'B-ENGF', 'I-ENGF', 'O', 'O', 'O', 'O']","1. AM | True | as it is a process (MANP)
   2. overhang constraints | True | as it is a feature (ENGF)
   3. shapes | False | as it doesn't specifically reference a material, process, property, etc.
   4. support requirement | True | as it is a property (PROP)
   5. build | False | as it doesn't specifically refer to an entity as defined above
   6. print direction | True | as it is a parameter (PROP)
   7. horizontal sections | True | as it is a feature (ENGF).",0.2,"For | O AM | B-MANP , | O overhang | B-ENGF constraints | I-ENGF generate | O shapes | O that | O have | O minimal | O support | B-PROP requirement | I-PROP during | O build | O in | O a | O given | O print | B-PROP direction | I-PROP , | O with | O less | O horizontal | B-ENGF sections | I-ENGF , | O for | O example | O . | O","For | O AM | B-MANP , | O overhang | B-PARA constraints | I-PARA generate | O shapes | O that | O have | O minimal | O support | B-APPL requirement | O during | O build | B-PARA in | O a | O given | O print | B-MANP direction | O , | O with | O less | O horizontal | O sections | O , | O for | O example | O . | O",False
"For example , the columnar boundaries of prior beta-phase were observed in as-built Ti6Al4V ELI specimens and remain even after heat treatment of 950 for 2 hours .","['boundaries', 'Ti6Al4V', 'heat treatment']","['O', 'O', 'O', 'O', 'O', 'B-FEAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MANP', 'I-MANP', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ENGF', 'I-ENGF', 'O', 'B-PROP', 'I-PROP', 'O', 'O', 'O', 'B-PROP', 'B-MATE', 'I-MATE', 'I-MATE', 'O', 'O', 'O', 'O', 'B-MANP', 'I-MANP', 'O', 'B-PROP', 'I-PROP', 'I-PROP', 'I-PROP', 'O']","1. columnar boundaries | True | as it is a feature of the material (ENGF)
    2. prior beta-phase | True | as it is a phase of a material, hence a property (PROP)
    3. observed | False | as it is a process of observing but not a characterization process (PROC)
    4. as-built | True | as it refers to the state of the material, hence a property (PROP)
    5. Ti6Al4V ELI specimens | True | as it is a specific material (MATE)
    6. heat treatment | True | as it is a manufacturing process (MANP)
    7. 950 for 2 hours | True | as they are parameters associated with the heat treatment process (PROP)",0.2222222222222222,"For | O example | O , | O the | O columnar | B-ENGF boundaries | I-ENGF of | O prior | B-PROP beta-phase | I-PROP were | O observed | O in | O as-built | B-PROP Ti6Al4V | B-MATE ELI | I-MATE specimens | I-MATE and | O remain | O even | O after | O heat | B-MANP treatment | I-MANP of | O 950 | B-PROP for | I-PROP 2 | I-PROP hours | I-PROP . | O","For | O example | O , | O the | O columnar | O boundaries | B-FEAT of | O prior | O beta-phase | O were | O observed | O in | O as-built | O Ti6Al4V | B-MATE ELI | O specimens | O and | O remain | O even | O after | O heat | B-MANP treatment | I-MANP of | O 950 | O for | O 2 | O hours | O . | O",False
"Today , WAAM has become a promising fabrication process for various engineering materials such as titanium , aluminium , nickel alloy and steel .","['WAAM', 'fabrication', 'engineering materials', 'as', 'aluminium', 'nickel alloy', 'steel']","['O', 'O', 'B-MANP', 'O', 'O', 'O', 'O', 'B-MANP', 'O', 'O', 'O', 'B-MATE', 'I-MATE', 'O', 'B-MATE', 'O', 'O', 'B-MATE', 'O', 'B-MATE', 'I-MATE', 'O', 'B-MATE', 'O']","['O', 'O', 'B-MANP', 'O', 'O', 'O', 'O', 'B-MANP', 'I-MANP', 'O', 'O', 'B-MATE', 'I-MATE', 'O', 'O', 'B-MATE', 'O', 'B-MATE', 'O', 'B-MATE', 'I-MATE', 'O', 'B-MATE', 'O']","1. Today | False | as it is not related to manufacturing
2. WAAM | True | as it is a manufacturing process (MANP)
3. promising | False | it is an adjective and not an entity.
4. fabrication process | True | as it is a manufacturing process (MANP)
5. engineering materials | True | as it is a material (MATE)
6. titanium | True | as it is a material (MATE)
7. aluminium | True | as it is a material (MATE)
8. nickel alloy | True | as it is a material (MATE)
9. steel | True | as it is a material (MATE)",0.7142857142857143,"Today | O , | O WAAM | B-MANP has | O become | O a | O promising | O fabrication | B-MANP process | I-MANP for | O various | O engineering | B-MATE materials | I-MATE such | O as | O titanium | B-MATE , | O aluminium | B-MATE , | O nickel | B-MATE alloy | I-MATE and | O steel | B-MATE . | O","Today | O , | O WAAM | B-MANP has | O become | O a | O promising | O fabrication | B-MANP process | O for | O various | O engineering | B-MATE materials | I-MATE such | O as | B-MATE titanium | O , | O aluminium | B-MATE , | O nickel | B-MATE alloy | I-MATE and | O steel | B-MATE . | O",False
"It was observed , that all considered factors were closely related to the amount of support material used , as it increased the fabrication time and cost .","['support material', 'as', 'fabrication time']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MATE', 'I-MATE', 'O', 'O', 'B-MATE', 'O', 'O', 'O', 'B-PARA', 'I-PARA', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MATE', 'I-MATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROP', 'I-PROP', 'I-PROP', 'I-PROP', 'O']","1. observed | False | as it describes a process of observation and is not an entity
    2. factors | True | as it is related to a parameter (PROP)
    3. support material | True | it is a material used in manufacturing (MATE)
    4. fabrication time and cost | True | these are considered as parameters (PROP) in manufacturing processes.",0.3333333333333333,"It | O was | O observed | O , | O that | O all | O considered | O factors | B-PROP were | O closely | O related | O to | O the | O amount | O of | O support | B-MATE material | I-MATE used | O , | O as | O it | O increased | O the | O fabrication | B-PROP time | I-PROP and | I-PROP cost | I-PROP . | O","It | O was | O observed | O , | O that | O all | O considered | O factors | O were | O closely | O related | O to | O the | O amount | O of | O support | B-MATE material | I-MATE used | O , | O as | B-MATE it | O increased | O the | O fabrication | B-PARA time | I-PARA and | O cost | O . | O",False
"The laser sintered parts had 13 % greater flexural modulus , 10.9 % higher flexural strength , and 54 % larger Youngmodulus .","['laser', 'flexural strength', 'Youngmodulus']","['O', 'B-ENAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRO', 'I-PRO', 'O', 'O', 'O', 'O', 'O', 'B-PRO', 'O']","['O', 'B-MANP', 'I-MANP', 'I-MANP', 'O', 'B-PROP', 'I-PROP', 'I-PROP', 'I-PROP', 'I-PROP', 'O', 'B-PROP', 'I-PROP', 'I-PROP', 'I-PROP', 'I-PROP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. laser sintered parts | True | as it is a result of a manufacturing process (MANP)
   2. 13 % greater flexural modulus | True | as it is a property (PROP)
   3. 10.9 % higher flexural strength | True | as it is a property (PROP)
   4. 54 % larger Young’s modulus | True | as it indicates a mechanical property (MECHP)",0.0,"The | O laser | B-MANP sintered | I-MANP parts | I-MANP had | O 13 | B-PROP % | I-PROP greater | I-PROP flexural | I-PROP modulus | I-PROP , | O 10.9 | B-PROP % | I-PROP higher | I-PROP flexural | I-PROP strength | I-PROP , | O and | O 54 | O % | O larger | O Youngmodulus | O . | O","The | O laser | B-ENAT sintered | O parts | O had | O 13 | O % | O greater | O flexural | O modulus | O , | O 10.9 | O % | O higher | O flexural | B-PRO strength | I-PRO , | O and | O 54 | O % | O larger | O Youngmodulus | B-PRO . | O",False
"In , the contour offset method and the structural skeleton based method , including a support structure constraint , were investigated .","['contour offset method', 'structural skeleton', 'support structure']","['O', 'O', 'O', 'B-ENAT', 'I-ENAT', 'I-ENAT', 'O', 'O', 'B-FEAT', 'I-FEAT', 'O', 'O', 'O', 'O', 'O', 'B-FEAT', 'I-FEAT', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-MANP', 'I-MANP', 'I-MANP', 'O', 'O', 'B-MANP', 'I-MANP', 'I-MANP', 'I-MANP', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'I-CONPRI', 'O', 'O', 'O', 'O']","1. contour offset method | True | as it is a method and hence a manufacturing process (MANP)
   2. structural skeleton based method | True | as it is a method and hence a manufacturing process (MANP)
   3. support structure constraint | True | as it can be a principle (CONPRI) involved in structural skeleton based method.",0.0,"In | O , | O the | O contour | B-MANP offset | I-MANP method | I-MANP and | O the | O structural | B-MANP skeleton | I-MANP based | I-MANP method | I-MANP , | O including | O a | O support | B-CONPRI structure | I-CONPRI constraint | I-CONPRI , | O were | O investigated | O . | O","In | O , | O the | O contour | B-ENAT offset | I-ENAT method | I-ENAT and | O the | O structural | B-FEAT skeleton | I-FEAT based | O method | O , | O including | O a | O support | B-FEAT structure | I-FEAT constraint | O , | O were | O investigated | O . | O",False
"In the study of Allaire , the aspect of the overhang constraint was considered from two perspectives .",['overhang constraint'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PARA', 'I-PARA', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-PROC', 'O', 'O', 'O', 'O', 'B-CONPRI', 'O', 'O', 'B-ENGF', 'I-ENGF', 'O', 'O', 'O', 'B-CONPRI', 'I-CONPRI', 'O']","1. study | True | as it is a part of the process of characterization (PROC)
2. Allaire | False | as it is a proper name, not an entity 
3. aspect | True | This can be seen as a concept or principle (CONPRI) as it represents a particular part of the study 
4. overhang constraint | True | Can be considered a characteristic or feature (ENGF) of the work being done in this context 
5. considered | False | This is an action, not an entity 
6. two perspectives | True | Can be considered a concept or principle (CONPRI) being utilized in the study.",0.0,"In | O the | O study | B-PROC of | O Allaire | O , | O the | O aspect | B-CONPRI of | O the | O overhang | B-ENGF constraint | I-ENGF was | O considered | O from | O two | B-CONPRI perspectives | I-CONPRI . | O","In | O the | O study | O of | O Allaire | O , | O the | O aspect | O of | O the | O overhang | B-PARA constraint | I-PARA was | O considered | O from | O two | O perspectives | O . | O",False
"Establishment of a design for AM framework , highlighting the interdependencies between state-of-the art research topics .","['design', 'AM', 'art']","['O', 'O', 'O', 'B-FEAT', 'O', 'B-MANP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-APPL', 'O', 'O', 'O']","['O', 'O', 'O', 'B-CONPRI', 'O', 'B-ENAT', 'I-ENAT', 'O', 'O', 'O', 'B-CONPRI', 'O', 'B-CONPRI', 'I-CONPRI', 'I-CONPRI', 'I-CONPRI', 'O']","1. Establishement | False | its a verb used here and doesn't categorize into any of the given entities
    2. design | True | as it is related to a principle in the manufacturing process (CONPRI)
    3. AM framework | True | as it is an enabling technology (ENAT)
    4. interdependencies | True | as it is a concept/principle related to design (CONPRI)
    5. state-of-the art research topics | True | as it is a concept/principle  (CONPRI)",0.0,"Establishment | O of | O a | O design | B-CONPRI for | O AM | B-ENAT framework | I-ENAT , | O highlighting | O the | O interdependencies | B-CONPRI between | O state-of-the | B-CONPRI art | I-CONPRI research | I-CONPRI topics | I-CONPRI . | O","Establishment | O of | O a | O design | B-FEAT for | O AM | B-MANP framework | O , | O highlighting | O the | O interdependencies | O between | O state-of-the | O art | B-APPL research | O topics | O . | O",False
