,idx,para,entities,preds,meta,f1
16,16395,"Each region is governed by its own regional body ; these governing bodies are the Pacific Dragon Boat Association of the West Coast ( PDBA ) , the American Dragon Boat Association of the Mid-West ( ADBA ) , the Southeastern Regional Dragon Boat Association ( SRDBA ) , and the Eastern Regional Dragon Boat Association ( ERDBA ) .","['Pacific Dragon Boat Association', 'PDBA', 'American Dragon Boat Association', 'ADBA', 'Southeastern Regional Dragon Boat Association', 'SRDBA', 'Eastern Regional Dragon Boat Association', 'ERDBA']","['american dragon boat association of the mid-west (adba', 'southeastern regional dragon boat association (srdba', 'eastern regional dragon boat association (erdba', 'pacific dragon boat association of the west coast (pdba']","1. Pacific Dragon Boat Association of the West Coast (PDBA) | True | as it is an organization
2. American Dragon Boat Association of the Mid-West (ADBA) | True | as it is an organization
3. Southeastern Regional Dragon Boat Association (SRDBA) | True | as it is an organization
4. Eastern Regional Dragon Boat Association (ERDBA) | True | as it is an organization",0.0
17,23789,"It was the main temple of Aphrodite in Corinth , and famous for its alleged temple prostitution .","['Aphrodite', 'Corinth']",['corinth'],"1. Aphrodite | False | as it is the name of a god

2. Corinth | True | as it is a location

3. temple prostitution | False | as it is an abstract concept

4. temple | False | as it is not a named entity",0.6666666666666666
18,40309,They established Santa Ysabel Interactive and launched the I-gaming poker website Private Table at www.privatetable.com to offer Class II gaming to customers through Internet servers located on tribal lands .,['Santa Ysabel Interactive'],"['tribal lands', 'santa ysabel interactive']","1. Santa Ysabel Interactive | True | as it is an organization
         2. I-gaming poker | False | as it is not a named entity but a product
         3. Private Table | False | as it is a name of a website (product)
         4. www.privatetable.com | False | as it is a website and not a location or organization
         5. Class II gaming | False | as it is a classification of gaming, not a location or organization
         6. Internet servers | False | as it is a technical concept
         7. tribal lands | True | as it is a location",0.6666666666666666
19,8682,Following is the list of the constituencies of the Uttarakhand Legislative Assembly as of recentmost delimitation of the legislative assembly constituencies in 2008 .,['Uttarakhand Legislative Assembly'],['uttarakhand legislative assembly'],"1. Uttarakhand Legislative Assembly | True | as it is an organization
2. delimitation | False | as it is a process or concept
3. legislative assembly constituencies | False | as it is an abstract concept
4. 2008 | False | as it is a date",1.0
20,27433,"Recently he was a Vice President at Fenton Communications , the largest public interest communications firm in the United States , where he represented clients including the Robert Wood Johnson Foundation , UNDP and the Annie E. Casey Foundation .","['Fenton Communications', 'United States', 'Robert Wood Johnson Foundation', 'UNDP', 'Annie E Casey Foundation']","['fenton communications', 'robert wood johnson foundation', 'undp (united nations development programme', 'annie e. casey foundation', 'united states']","1. Vice President | False | as it is a job title and not an entity
2. Fenton Communications | True | as it is an organization
3. United States | True | as it is a location
4. Robert Wood Johnson Foundation | True | as it is an organization
5. UNDP (United Nations Development Programme) | True | as it is an organization
6. Annie E. Casey Foundation | True | as it is an organization",0.6
21,42520,"Similarly , Craig Media only had stations in provinces within the Canadian Prairies .","['Craig', 'Canadian']","['craig media', 'canadian prairies']","1. Craig Media | True | as it is an organization
2. provinces | False | as it is not a specific named entity
3. Canadian Prairies | True | as it is a location",0.0
22,40395,"Though once a thriving ( relocated ) town of 300 people supporting an array of mines , nothing beyond a few ruined upper buildings and block foundations remain on the property of its extensive mill , once a 1962 fire destroyed the mine 's working infrastructure .","['mines', 'mine']",[],"1. 300 people | False | as it is not a location or organization
2. mines | False | as it is not a specific named location or organization
3. ruined upper buildings | False | as it is a description of a condition
4. block foundations | False | as it is a description of a structure
5. property | False | as it is not a specific named location or organization
6. extensive mill | False | as it is a description, not a specific named location or organization
7. 1962 fire | False | as it is an event
8. mine's working infrastructure | False | as it is a description of a structure",0.0
23,9460,The London Nationals become the London Knights .,"['London Nationals', 'London Knights']","['london knights', 'london nationals']","1. London Nationals | True | as it is an organization (sports team)
2. London Knights | True | as it is an organization (sports team)",1.0
24,18588,The Borotbists are often associated with the Russian party of Left Socialist-Revolutionaries who in Ukraine also called themselves `` borotbists `` .,"['Borotbists', 'Russian party of Left SocialistRevolutionaries', 'Ukraine', 'borotbists']","['ukraine', 'left socialist-revolutionaries', 'borotbists']","1. Borotbists | True | as it refers to an organization or group
2. Russian party | False | as it is not a named entity
3. Left Socialist-Revolutionaries | True | as it is an organization or group
4. Ukraine | True | as it is a location",0.75
25,11116,"On 18 May 1990 , the two German states signed a treaty agreeing on monetary , economic and social union .",['German'],['german states'],"1. 18 May 1990 | False | as this is a date
2. German states | True | as these are locations
3. treaty | False | as it is an event or action
4. monetary | False | as it is an abstract concept
5. economic | False | as it is an abstract concept
6. social union | False | as it is an abstract concept",0.0
26,1189,"Although Al Jazeera compared the scale of the oil spill to that of the Exxon Valdez oil spill , later assessment found that the volume spilled was 15 000 - 30 000 tonnes compared to 42 000 tonnes for the Exxon Valdez oil spill .","['Al Jazeera', 'Exxon Valdez', 'Exxon Valdez']",['al jazeera'],"1. Al Jazeera | True | as it is an organization (news organization)
2. Exxon Valdez oil spill | False | as it is an event
3. 15 000 - 30 000 tonnes | False | as it is a quantity
4. 42 000 tonnes | False | as it is a quantity",0.6666666666666666
27,27474,"His architectural works include higher education buildings at N ew York City College of Technology , Cornell University , Ashoka University , Columbia University , UConn and Westchester Community College , as well as projects in India and China .","['ew York City College of Technology', 'Cornell University', 'Ashoka University', 'Columbia University', 'UConn and Westchester Community College', 'India', 'China']","['ashoka university', 'india', 'uconn', 'columbia university', 'new york city college of technology', 'westchester community college', 'cornell university', 'china']","1. architectural works | False | as this is a general term for types of buildings
2. New York City College of Technology | True | as this is an organization
3. Cornell University | True | as this is an organization
4. Ashoka University | True | as this is an organization
5. Columbia University | True | as this is an organization
6. UConn | True | as this is an organization (University of Connecticut)
7. Westchester Community College | True | as this is an organization
8. India | True | as this is a location
9. China | True | as this is a location
10. projects | False | as this is a generic term for work or constructions",0.6666666666666666
28,15806,It was listed on the London Stock Exchange and was a constituent of the FTSE 100 Index .,"['London Stock Exchange', 'FTSE']","['ftse 100 index', 'london stock exchange']","1. London Stock Exchange | True | as it is an organization
2. FTSE 100 Index | True | as it is an organization",0.5
29,25403,"At around the same time the city was officially renamed to Theodosiopolis , and the name was used in tandem with Panio n for some time thereafter .","['Theodosiopolis', 'Panio']","['panion', 'theodosiopolis']","1. Theodosiopolis | True | as it is a location
2. Panion | True | as it is a location",0.5
30,13163,"Key Lime Air , dba Denver Air Connection ( DAC ) , operates FAR Part 121 regional airline scheduled passenger service and scheduled passenger air charter .","['Key Lime Air', 'dba Denver Air Connection', 'DAC', 'FAR Part 121']","['denver air connection (dac', 'key lime air']","1. Key Lime Air | True | as it is an organization
2. Denver Air Connection (DAC) | True | as it is an organization
3. FAR Part 121 | False | as it is a regulation, not an organization or location
4. regional airline | False | as it is a description, not a named entity
5. scheduled passenger service | False | as it is a service, not an organization or location
6. scheduled passenger air charter | False | as it is a service, not an organization or location",0.3333333333333333
31,42176,It was created for the purpose of carrying out ceremonial and security duties in Lagos and Abuja similar to the role of the British Household Division in London .,"['Lagos', 'Abuja', 'British Household Division', 'London']","['british household division', 'london', 'abuja', 'lagos']","1. Lagos | True | as it is a location
2. Abuja | True | as it is a location
3. British Household Division | True | as it is an organization
4. London | True | as it is a location",1.0
32,19069,He is considered the first martyr of Ahmadiyya Islam .,['Ahmadiyya Islam'],['ahmadiyya islam'],1. Ahmadiyya Islam | True | as this is an organization (religious community/group),1.0
33,22215,"It thus goes through La Souterraine , Limoges and Brive-la-Gaillarde .","['La Souterraine', 'Limoges', 'BrivelaGaillarde']","['la souterraine', 'brive-la-gaillarde', 'limoges']","1. La Souterraine | True | as it is a location
2. Limoges | True | as it is a location
3. Brive-la-Gaillarde | True | as it is a location",0.6666666666666666
34,35324,"In 1994 , Rax Restaurants Inc . merged with North Carolina-based Franchise Enterprises Inc , renaming the company `` Heartland Food Systems Inc . `` , and becoming a Hardee 's franchisee .","['Rax Restaurants Inc', 'North Carolinabased Franchise Enterprises Inc', 'Heartland Food Systems Inc', 'Hardee']","[""hardee's"", 'north carolina', 'rax restaurants inc', 'franchise enterprises inc', 'heartland food systems inc']","1. 1994 | False | as it is a date
2. Rax Restaurants Inc. | True | as it is an organization
3. North Carolina | True | as it is a location
4. Franchise Enterprises Inc. | True | as it is an organization
5. Heartland Food Systems Inc. | True | as it is an organization
6. Hardee's | True | as it is an organization
7. franchisee | False | as it is part of a business concept/process",0.4444444444444444
35,42886,"Founded by the Dominican Sisters of St. Mary of the Springs ( now Dominican Sisters of Peace ) , it is located in the Prospect Hill neighborhood of New Haven , near the border with Hamden .","['Dominican Sisters of St Mary of the Springs', 'Dominican Sisters of Peace', 'Prospect Hill', 'New Haven', 'Hamden']","['new haven', 'hamden', 'prospect hill', 'dominican sisters of st. mary of the springs', 'dominican sisters of peace']","1. Dominican Sisters of St. Mary of the Springs | True | as it is an organization
2. Dominican Sisters of Peace | True | as it is an organization
3. Prospect Hill | True | as it is a location (neighborhood)
4. New Haven | True | as it is a location (city)
5. Hamden | True | as it is a location (town)",0.8
36,13461,It was the first time since 1997 that the Badgers were shutout and the worst loss since 1979 when Ohio State defeated the Badgers 59–0 .,"['Badgers', 'Ohio State', 'Badgers']",['ohio state'],"1. 1997 | False | as it is a date
2. Badgers | False | as it is a sports team and not an organization in the context provided
3. worst loss | False | as it is an abstract concept
4. 1979 | False | as it is a date
5. Ohio State | True | as it is a location
6. 59-0 | False | as it is a score and doesn't represent an organization or a location",0.6666666666666666
37,31649,"On 10 August , Burnley Football Club played and won their first-ever match as an association football club against local team Burnley Wanderers 4–0 .","['Burnley Football Club', 'Burnley Wanderers']","['burnley wanderers', 'burnley football club']","1. 10 August | False | as it is a date
          2. Burnley Football Club | True | as it is an organization
          3. association football club | False | as it is not a named entity, but a generic term
          4. local team | False | as it is not a named entity, but a generic term
          5. Burnley Wanderers | True | as it is an organization
          6. 4-0 | False | as it is a score, not an entity",1.0
38,29339,Through these actions Estonia regained its independence without any bloodshed .,['Estonia'],['estonia'],"1. Estonia | True | as it is a location
2. independence | False | as it is an abstract concept
3. bloodshed | False | as it is an abstract concept",1.0
39,16765,"In time the genre of folk inspired pop music became significant , particularly inspired by the popularity of the Belarusian group known as Piesnari .","['Belarusian', 'Piesnari']",['piesnari'],"1. folk inspired pop music | False | as it is a genre
2. Belarusian | False | as it is an adjective related to nationality
3. Piesnari | True | as it is an organization (musical group)",0.6666666666666666
40,33304,"They married on April 7 , 1951 , in Antibes .",['Antibes'],['antibes'],"1. April 7 | False | as it is a date
          2. 1951 | False | as it is a date
          3. Antibes | True | as it is a location",1.0
41,24718,at the University of Oslo with the dissertation Kunsten å framføre gudstenester .,['University of Oslo'],['university of oslo'],1. University of Oslo | True | as this is an organization,1.0
42,15133,A post office has been in operation at Dyer since 1885 .,['Dyer'],['dyer'],"1. Post Office | False | as it is a type of building and not a specific named organization
2. Dyer | True | as it is a location
3. 1885 | False | as it is a date",1.0
43,24813,A sequel to the film was released on 10 November 2017 in the United Kingdom .,['United Kingdom'],['united kingdom'],"1. 10 November 2017 | False | as it is a date
2. United Kingdom | True | as it is a location",1.0
44,19466,"It has also been stated by the Japanese military commanders and politicians who visited and lived in the United States , that their leadership ( mostly military personnel ) took the war with the United States relatively lightly , compared to them .","['Japanese', 'United States', 'United States']",['united states'],"1. Japanese military commanders | False | as these are titles for people, not specific organizations or locations
2. politicians | False | as these are titles for people, not specific organizations or locations
3. United States | True | as it is a location
4. leadership | False | as it is an abstract concept
5. war | False | as it is an event",0.6666666666666666
45,28004,The North Arm is the secondary outflow branch of the Fraser River .,"['North Arm', 'Fraser River']","['fraser river', 'north arm']","1. North Arm | True | as it is a geographic location
2. Fraser River | True | as it is a geographic location",1.0
46,31689,"WVFW-LD , virtual channel 8 ( UHF digital channel 34 ) , is a low-powered Estrella TV owned-and-operated television station in Miami , Florida , United States .","['WVFWLD', 'Miami', 'Florida', 'United States']","['estrella tv', 'united states', 'florida', 'miami']","1. WVFW-LD | False | as it is a television callsign, not an organization or location
2. virtual channel 8 | False | as it is a technical specification, not an organization or location
3. UHF digital channel 34 | False | as it is a technical specification, not an organization or location
4. Estrella TV | True | as it is a television network, which is an organization
5. television station | False | as it is a type of facility, not a named organization or location
6. Miami | True | as it is a location (city)
7. Florida | True | as it is a location (state)
8. United States | True | as it is a location (country)",0.75
47,9239,"From 1 January – 8 June 1939 he served as an Officer with Special Duties of OKW – Service with the Chief of OKW , Special-Staff `` W '' .","['OKW', 'OKW']",['okw – service with the chief of okw'],"1. January – June 1939 | False | as these are dates
2. Officer with Special Duties | False | as it is a job title
3. OKW – Service with the Chief of OKW | True | as ""OKW"" refers to Oberkommando der Wehrmacht, which is an organization
4. Special-Staff `` W '' | False | as it is a part of a title, not an entity itself.",0.0
48,10333,This coincides with the peak of activity in other Kamchatka volcanoes .,['Kamchatka'],['kamchatka volcanoes'],1. Kamchatka volcanoes | True | as it is a location,0.0
49,21119,"Besides acting for the Benelux territory per se , BOIP also acts as the registration office for trade marks of the Caribbean Netherlands since the dissolution of the Netherlands Antilles on 10 October 2010 .","['Benelux', 'Caribbean Netherlands', 'Netherlands']","['caribbean netherlands', 'boip', 'benelux', 'netherlands antilles']","1. Benelux | True | as it is a location (consisting of Belgium, Netherlands, and Luxembourg)
2. BOIP | True | as it is an organization (Benelux Office for Intellectual Property)
3. Caribbean Netherlands | True | as it is a location (Bonaire, Sint Eustatius, and Saba)
4. Netherlands Antilles | True | as it was a location (former country within the Kingdom of the Netherlands)
5. 10 October 2010 | False | as it is a date",0.5714285714285714
50,17022,"After the war with 5,000 hours in the log book , he continued his flying career in general aviation and was also operating the Royal Flying Doctor Service of Australia service for Whyalla .","['Royal Flying Doctor Service', 'Australia', 'Whyalla']","['whyalla', 'royal flying doctor service of australia']","1. war | False | as it is an event
         2. 5,000 hours | False | as it is a measurement of time
         3. log book | False | as it is an object
         4. flying career | False | as it is a concept or a profession
         5. general aviation | False | as it is an industry or field, not an organization
         6. Royal Flying Doctor Service of Australia | True | as it is an organization
         7. Whyalla | True | as it is a location",0.4
51,1920,"In its August 2009 report , HRW notes that the absence of Israeli military forces in the areas struck by the rockets , as well as statements from the leaders of Hamas and other armed groups , indicate that many of these attacks are deliberately intended to strike Israeli civilians and civilian structures ; individuals who willfully authorize or carry out deliberate or indiscriminate attacks against civilians are committing war crimes .","['HRW', 'Israeli', 'Hamas', 'Israeli']","['hrw', 'hamas']","1. August 2009 | False | as it is a date
2. HRW | True | as it is an organization (Human Rights Watch)
3. Israeli military forces | False | as they are not a specific organization or location
4. areas | False | as it is not a specific location
5. rockets | False | as it is a type of weapon or object
6. statements | False | as it is a form of communication
7. leaders | False | as it does not indicate a specific organization
8. Hamas | True | as it is an organization
9. armed groups | False | as it is a generic term and not an actual organization
10. many of these attacks | False | as it is an event and not an entity
11. Israeli civilians | False | as it refers to a group of people
12. civilian structures | False | as it is not a specific location or organization
13. individuals | False | as it is a generic term
14. war crimes | False | as it is a concept.",0.8
52,20522,Emsworth railway station is on the West Coastway Line .,"['Emsworth railway station', 'West Coastway Line']",['west coastway line'],"1. Emsworth railway station | False | as it is the name of a specific building
2. West Coastway Line | True | as it is a location (railway line)",0.6666666666666666
53,3501,"During the process , some departments of the university have become the embryos of three public universities , namely the Syiah Kuala University in Banda Aceh , Aceh Province ( the expansion of the Faculty of Economics and the Faculty of Veterinary Medicine and Animal Husbandry ) ; the Medan College of State Teachers and Trainings ( the expansion of the Faculty of Teaching and Science Education ) ; and the Medan Polytechnic College ( the Polytechnic College of the University of North Sumatra ) .","['Syiah Kuala University', 'Banda Aceh', 'Aceh Province', 'Medan College of State Teachers and Trainings', 'Medan Polytechnic College', 'Polytechnic College', 'University of North Sumatra']","['medan college of state teachers and trainings', 'university of north sumatra', 'aceh province', 'medan polytechnic college', 'banda aceh', 'syiah kuala university']","1. Syiah Kuala University | True | as it is an organization (university)
2. Banda Aceh | True | as it is a location
3. Aceh Province | True | as it is a location
4. Faculty of Economics | False | as it is a department within an organization, not an organization itself
5. Faculty of Veterinary Medicine and Animal Husbandry | False | as it is a department within an organization, not an organization itself
6. Medan College of State Teachers and Trainings | True | as it is an organization (college)
7. Faculty of Teaching and Science Education | False | as it is a department within an organization, not an organization itself
8. Medan Polytechnic College | True | as it is an organization (college)
9. University of North Sumatra | True | as it is an organization (university)",0.9230769230769231
54,19307,I was eager to get him and the President together in hopes of bringing about a reconciliation that would benefit them personally and the Republican Party .,['Republican Party'],['republican party'],"1. President | False | as this refers to a person
2. Republican Party | True | as this is an organization",1.0
55,9539,He was recruited from the South Mildura Football Club in the Sunraysia Football League with the 4th selection in the 1996 Pre-season Draft .,"['South Mildura Football Club', 'Sunraysia Football League']","['south mildura football club', 'sunraysia football league']","1. South Mildura Football Club | True | as it is an organization
2. Sunraysia Football League | True | as it is an organization
3. 4th selection | False | as it is not a location or organization
4. 1996 Pre-season Draft | False | as it is an event",1.0
56,31890,"Campus radio at Essex University started with the protests that ripped through the campus in 1968 , followed by a long blockade of the boundary road surrounding the Wivenhoe Park campus at the University of Essex .","['Essex University', 'Wivenhoe Park campus at the University of Essex']","['university of essex', 'essex university']","1. Campus radio | False | as it is an abstract concept
2. Essex University | True | as it is an organization
3. protests | False | as it is an event or action
4. campus | False | as it is an abstract concept
5. 1968 | False | as it is a date
6. blockade | False | as it is an event or action
7. boundary road | False | as it is not a specific location
8. Wivenhoe Park campus | False | as it is a part of a larger location
9. University of Essex | True | as it is an organization",0.5
57,34249,"The township of Grassy , on the island 's east coast , is approximately 32 km south east of Currie .","['Grassy', 'Currie']","['grassy', 'currie']","1. Grassy | True | as it is a location (township)
2. island | False | as it is not specified which island, so it is not a named entity
3. east coast | False | as it is describing a general location and is not a specific named entity
4. 32 km | False | as it is a distance, not an entity
5. south east | False | as it is a direction, not an entity
6. Currie | True | as it is a location (another town)",1.0
58,25168,The Japan Air Self-Defense Force 400T trainer shares the T1-A Type certificate .,['Japan Air SelfDefense Force'],['japan air self-defense force'],"1. Japan Air Self-Defense Force | True | as it is an organization
2. 400T trainer | False | as it is a product
3. T1-A Type certificate | False | as it is not a location or organization",0.0
59,33597,In 2011 the United States House Appropriations Committee eliminated the entire budget for the Learn and Serve America program .,['the United States House Appropriations Committee'],"['united states house appropriations committee', 'learn and serve america program']","1. 2011 | False | as it is a date
2. United States House Appropriations Committee | True | as it is an organization
3. budget | False | as it is an abstract concept
4. Learn and Serve America program | True | as it is an organization",0.0
60,12606,"To reach the hinterland of the Province of Genoa one can use the Genoa – Casella Old Railway , of railway between the Genoese mountains .","['Province of Genoa', 'Genoa – Casella Old Railway', 'Genoese mountains']","['province of genoa', 'genoa – casella old railway', 'genoese mountains']","1. Province of Genoa | True | as it is a location
2. Genoa – Casella Old Railway | True | as it is a transportation infrastructure associated with a location
3. Genoese mountains | True | as it is a geographic location",1.0
61,40804,"He was born in Palmerston North and died in Oxford , England .","['Palmerston North', 'Oxford', 'England']","['england', 'palmerston north', 'oxford']","1. Palmerston North | True | as it is a location
2. Oxford | True | as it is a location
3. England | True | as it is a location",1.0
62,31757,In Kristiania she represented the female teachers in the municipal school board from 1894 to 1916 .,['Kristiania'],"['kristiania', 'municipal school board']","1. Kristiania | True | as it is a location (historical name for Oslo, Norway)
2. female teachers | False | as it describes a group of individuals, not an organization or location
3. municipal school board | True | as it is an organization
4. 1894 to 1916 | False | as these are dates",0.6666666666666666
63,33250,"Ultimately , Narai and the Siamese ran out of supplies and returned home back within their border .","['Narai', 'Siamese']",[],"1. Narai | False | as it is a person
         2. Siamese | False | as it can refer to a living thing (cat or people) or language, but not a location or organization 
         3. supplies | False | as it is a general term and not a named entity
         4. home | False | as it is an abstract concept
         5. border | False | as it is a geographical concept but not a specific named location or organization",0.0
64,39300,They were convinced of the promise of the area by tales of the fertility of the soil in the area now called American Bottom .,['American'],['american bottom'],1. American Bottom | True | as it is a location,0.0
65,15550,It is named after the Torne River flowing through the valley and into the Gulf of Bothnia .,"['Torne River', 'Gulf of Bothnia']","['torne river', 'gulf of bothnia']","1. Torne River | True | as it is a location (geographical feature)
2. Gulf of Bothnia | True | as it is a location (body of water)",1.0
66,43873,"In 2011 , the Selsun Blue brand consisted of 15 products spread across two brand segments , Naturals and Base .",['Selsun Blue'],[],"1. 2011 | False | as this is a date
2. Selsun Blue | False | as this is a brand or product
3. 15 products | False | as it is a quantity, not a named entity
4. two brand segments | False | as it is a description of brand segments, not a named entity
5. Naturals | False | as this is a product or brand segment, not a location or organization
6. Base | False | as this is a product or brand segment, not a location or organization",0.0
67,5117,"Deutsche Bahn refused to make another wage offer , and the company 's 20-member supervisory board announced that it supported management 's decision .",['Deutsche Bahn'],['deutsche bahn'],"1. Deutsche Bahn | True | as it is an organization
2. wage offer | False | as it is not a named entity, it is a concept
3. company | False | as it is an abstract concept
