text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"For multilayer perceptron s , where a hidden layer exists , more sophisticated algorithms such as backpropagation must be used .","['multilayer perceptron', 'backpropagation']","['O', 'B-algorithm', 'I-algorithm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-algorithm', 'O', 'O', 'O', 'O']","['O', 'B-field', 'I-field', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-algorithm', 'O', 'O', 'O', 'O']","1. multilayer perceptron | True | as it is a type of artificial neural network, which is an area within the field of AI (field)
2. hidden layer | False | as it is a component of a neural network but not an entity in its own right.
3. backpropagation | True | as it is a method used in artificial intelligence for training neural networks - meaning it is an algorithm (algorithm).",0.5,"For | O multilayer | B-field perceptron | I-field s | O , | O where | O a | O hidden | O layer | O exists | O , | O more | O sophisticated | O algorithms | O such | O as | O backpropagation | B-algorithm must | O be | O used | O . | O","For | O multilayer | B-algorithm perceptron | I-algorithm s | O , | O where | O a | O hidden | O layer | O exists | O , | O more | O sophisticated | O algorithms | O such | O as | O backpropagation | B-algorithm must | O be | O used | O . | O",False
"Engelberger 's most famous co-invention , the Unimate industrial robotic arm , was among the first inductees into the Robot Hall of Fame in 2003 .","['Engelberger', 'Unimate industrial robotic arm', 'Robot Hall of Fame']","['B-researcher', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'I-location', 'O', 'O', 'O']","['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'I-location', 'O', 'O', 'O']","1. Engelberger | True | as this is a person but not a researcher (person)
    2. Unimate industrial robotic arm | True | as it is a product in the AI field (product)
    3. Robot Hall of Fame | True | as it is a location but not a country (location)
    4. 2003 | False | as it is a date",0.6666666666666666,"Engelberger | B-person 's | O most | O famous | O co-invention | O , | O the | O Unimate | B-product industrial | I-product robotic | I-product arm | I-product , | O was | O among | O the | O first | O inductees | O into | O the | O Robot | B-location Hall | I-location of | I-location Fame | I-location in | O 2003 | O . | O","Engelberger | B-researcher 's | O most | O famous | O co-invention | O , | O the | O Unimate | B-product industrial | I-product robotic | I-product arm | I-product , | O was | O among | O the | O first | O inductees | O into | O the | O Robot | B-location Hall | I-location of | I-location Fame | I-location in | O 2003 | O . | O",False
"As part of the 2006 European Conference on Computer Vision ( ECCV ) , Dalal and Triggs teamed up with Cordelia Schmid to apply HOG detectors to the problem of human detection in films and videos .","['2006 European Conference on Computer Vision', 'ECCV', 'Dalal', 'Triggs', 'Cordelia Schmid', 'HOG detectors', 'human detection in films and videos']","['O', 'O', 'O', 'O', 'B-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'O', 'B-conference', 'O', 'O', 'B-researcher', 'O', 'B-researcher', 'O', 'O', 'O', 'B-researcher', 'I-researcher', 'O', 'O', 'B-algorithm', 'I-algorithm', 'O', 'O', 'O', 'O', 'B-task', 'I-task', 'I-task', 'I-task', 'I-task', 'I-task', 'O']","['O', 'O', 'O', 'O', 'O', 'B-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'O', 'B-conference', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'B-algorithm; product', 'I-algorithm; product', 'O', 'O', 'O', 'O', 'B-task', 'I-task', 'I-task', 'I-task', 'I-task', 'I-task', 'O']","1. 2006 | False | as it is a date
2. European Conference on Computer Vision | True | as it is a AI conference (conference)
3. ECCV | True | as it is the abbreviation for the European Conference on Computer Vision which is a AI conference (conference)
4. Dalal | True | as this is a person but not he is not marked as researcher (person)
5. Triggs | True | as this is a person but not he is not marked as researcher (person)
6. Cordelia Schmid | True | as this is a person but not she is not marked as researcher (person)
7. HOG detectors | True | as this is a known method for object detection in computer vision and can be considered an algorithm in AI both humanly understandable or a model itself (algorithm; product)
8. human detection in films and videos | True | as it is a specific task in AI (task)",0.2857142857142857,"As | O part | O of | O the | O 2006 | O European | B-conference Conference | I-conference on | I-conference Computer | I-conference Vision | I-conference ( | O ECCV | B-conference ) | O , | O Dalal | B-person and | O Triggs | B-person teamed | O up | O with | O Cordelia | B-person Schmid | I-person to | O apply | O HOG | B-algorithm; product detectors | I-algorithm; product to | O the | O problem | O of | O human | B-task detection | I-task in | I-task films | I-task and | I-task videos | I-task . | O","As | O part | O of | O the | O 2006 | B-conference European | I-conference Conference | I-conference on | I-conference Computer | I-conference Vision | I-conference ( | O ECCV | B-conference ) | O , | O Dalal | B-researcher and | O Triggs | B-researcher teamed | O up | O with | O Cordelia | B-researcher Schmid | I-researcher to | O apply | O HOG | B-algorithm detectors | I-algorithm to | O the | O problem | O of | O human | B-task detection | I-task in | I-task films | I-task and | I-task videos | I-task . | O",False
Classification can be thought of as two separate problems - binary classification and multiclass classification .,"['Classification', 'binary classification', 'multiclass classification']","['B-task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-task', 'I-task', 'O', 'B-task', 'I-task', 'O']","['B-task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-task', 'I-task', 'O', 'B-task', 'I-task', 'O']","1. Classification | True | as it is a task in artificial intelligence (task)
2. binary classification | True | as it is a specific type of task in AI (task)
3. multiclass classification | True | this is also a task in AI (task)",1.0,Classification | B-task can | O be | O thought | O of | O as | O two | O separate | O problems | O - | O binary | B-task classification | I-task and | O multiclass | B-task classification | I-task . | O,Classification | B-task can | O be | O thought | O of | O as | O two | O separate | O problems | O - | O binary | B-task classification | I-task and | O multiclass | B-task classification | I-task . | O,True
"Skeletons are widely used in computer vision , image analysis , pattern recognition and digital image processing for purposes such as optical character recognition , fingerprint recognition , visual inspection or compression .","['computer vision', 'image analysis', 'pattern recognition', 'digital image processing', 'optical character recognition', 'fingerprint recognition', 'visual inspection or compression']","['O', 'O', 'O', 'O', 'O', 'B-field', 'I-field', 'O', 'B-field', 'I-field', 'O', 'B-field', 'I-field', 'O', 'B-field', 'I-field', 'I-field', 'O', 'O', 'O', 'O', 'B-task', 'I-task', 'I-task', 'O', 'B-task', 'I-task', 'O', 'B-task', 'I-task', 'I-task', 'I-task', 'O']","['O', 'O', 'O', 'O', 'O', 'B-field', 'I-field', 'O', 'B-task', 'I-task', 'O', 'B-field', 'I-field', 'O', 'B-field', 'I-field', 'I-field', 'O', 'O', 'O', 'O', 'B-task', 'I-task', 'I-task', 'O', 'B-task', 'I-task', 'O', 'O', 'O', 'O', 'O', 'O']","1. Skeletons | False | in context, ""skeletons"" refers to a structural or functional schema, not an AI or machine learning entity.
2. Computer vision | True | as it is a subfield of AI (field).
3. image analysis | True | as it is a task in AI (task).
4. pattern recognition | True | as it is a field associated with AI (field).
5. digital image processing | True | as it is a field in computer science (field).
6. optical character recognition | True | it is a specific task in computer vision (task).
7. fingerprint recognition | True | as it is a specific task in computer vision or pattern recognition (task).
8. visual inspection | False | it's an action, not a specific task in AI.
9. compression | False | in this context, compression refers to the data reduction technique, not a specific AI entity.",0.7692307692307692,"Skeletons | O are | O widely | O used | O in | O computer | B-field vision | I-field , | O image | B-task analysis | I-task , | O pattern | B-field recognition | I-field and | O digital | B-field image | I-field processing | I-field for | O purposes | O such | O as | O optical | B-task character | I-task recognition | I-task , | O fingerprint | B-task recognition | I-task , | O visual | O inspection | O or | O compression | O . | O","Skeletons | O are | O widely | O used | O in | O computer | B-field vision | I-field , | O image | B-field analysis | I-field , | O pattern | B-field recognition | I-field and | O digital | B-field image | I-field processing | I-field for | O purposes | O such | O as | O optical | B-task character | I-task recognition | I-task , | O fingerprint | B-task recognition | I-task , | O visual | B-task inspection | I-task or | I-task compression | I-task . | O",False
Troponymy is one of the possible relations between verb s in the semantic network of the WordNet database .,"['Troponymy', 'semantic network', 'WordNet database']","['B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'B-product', 'I-product', 'O']","['B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-field', 'I-field', 'O', 'O', 'B-product', 'I-product', 'O']","1. Troponymy | True | as it is a term related to AI research (misc)
   2. verb | False | as it is a part of speech
   3. semantic network | True | as it is a task or field in AI (field)
   4. WordNet database | True | as it is a product used in AI (product)",0.6666666666666666,Troponymy | B-misc is | O one | O of | O the | O possible | O relations | O between | O verb | O s | O in | O the | O semantic | B-field network | I-field of | O the | O WordNet | B-product database | I-product . | O,Troponymy | B-misc is | O one | O of | O the | O possible | O relations | O between | O verb | O s | O in | O the | O semantic | B-misc network | I-misc of | O the | O WordNet | B-product database | I-product . | O,False
The ROC curve is created by plotting the TRUE positive rate ( TPR ) against the FALSE positive rate ( FPR ) at various threshold settings .,"['ROC curve', 'TRUE positive rate', 'TPR', 'FALSE positive rate', 'FPR']","['O', 'B-metrics', 'I-metrics', 'O', 'O', 'O', 'O', 'O', 'B-metrics', 'I-metrics', 'I-metrics', 'O', 'B-metrics', 'O', 'O', 'O', 'B-metrics', 'I-metrics', 'I-metrics', 'O', 'B-metrics', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-metrics', 'I-metrics', 'O', 'O', 'O', 'O', 'O', 'B-metrics', 'I-metrics', 'I-metrics', 'O', 'B-metrics', 'O', 'O', 'O', 'B-metrics', 'I-metrics', 'I-metrics', 'O', 'B-metrics', 'O', 'O', 'O', 'O', 'O', 'O']","1. ROC curve | True | it is a way to measure performance in machine learning, or a metric (metrics)
2. TRUE positive rate | True | it is another way to measure performance in machine learning, or a metric (metrics)
3. TPR | True | it is the abbreviation for TRUE positive rate, also a metric (metrics)
4. FALSE positive rate | True | it is a way to measure performance in machine learning, or a metric (metrics)
5. FPR | True | it is the abbreviation for FALSE positive rate, another metric (metrics)
6. threshold settings | False | these are parameters in machine learning, not named entities.",1.0,The | O ROC | B-metrics curve | I-metrics is | O created | O by | O plotting | O the | O TRUE | B-metrics positive | I-metrics rate | I-metrics ( | O TPR | B-metrics ) | O against | O the | O FALSE | B-metrics positive | I-metrics rate | I-metrics ( | O FPR | B-metrics ) | O at | O various | O threshold | O settings | O . | O,The | O ROC | B-metrics curve | I-metrics is | O created | O by | O plotting | O the | O TRUE | B-metrics positive | I-metrics rate | I-metrics ( | O TPR | B-metrics ) | O against | O the | O FALSE | B-metrics positive | I-metrics rate | I-metrics ( | O FPR | B-metrics ) | O at | O various | O threshold | O settings | O . | O,True
"During the 1973 Yom Kippur War , Soviet-supplied surface-to-air missile batteries in Egypt and Syria caused heavy damage Israeli fighter jet s .","['Yom Kippur War', 'surface-to-air missile', 'Egypt', 'Syria', 'Israeli']","['O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'B-country', 'O', 'B-country', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O']","['O', 'O', 'B-misc', 'I-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. 1973 Yom Kippur War | True | as it is a notable historical event (misc)
2. Soviet | True | as it refers to the former Soviet Union, a country (country)
3. surface-to-air missile batteries | False | this is a type of military technology, not an AI-specific entity
4. Egypt | True | it is a country (country)
5. Syria | True | it is a country (country)
6. Israeli fighter jets | False | while these are specific objects, they do not fall under any given AI entity category.",0.5,"During | O the | O 1973 | B-misc Yom | I-misc Kippur | I-misc War | I-misc , | O Soviet-supplied | O surface-to-air | O missile | O batteries | O in | O Egypt | B-country and | O Syria | B-country caused | O heavy | O damage | O Israeli | O fighter | O jet | O s | O . | O","During | O the | O 1973 | O Yom | B-misc Kippur | I-misc War | I-misc , | O Soviet-supplied | O surface-to-air | B-product missile | I-product batteries | O in | O Egypt | B-country and | O Syria | B-country caused | O heavy | O damage | O Israeli | B-misc fighter | O jet | O s | O . | O",False
The MCC can be calculated directly from the confusion matrix using the formula :,"['MCC', 'confusion matrix']","['O', 'B-metrics', 'O', 'O', 'O', 'O', 'O', 'O', 'B-metrics', 'I-metrics', 'O', 'O', 'O', 'O']","['O', 'B-metrics', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O']","1. MCC | True | as it is a metric in AI (metrics)
2. confusion matrix | True | as it is a concept used in AI (misc)
3. formula | False | as it is not a specific algorithm or process",0.5,The | O MCC | B-metrics can | O be | O calculated | O directly | O from | O the | O confusion | B-misc matrix | I-misc using | O the | O formula | O : | O,The | O MCC | B-metrics can | O be | O calculated | O directly | O from | O the | O confusion | B-metrics matrix | I-metrics using | O the | O formula | O : | O,False
"In May 2016 , NtechLab was admitted to the official testing of biometrics technology by NIST among the three Russian companies .","['NtechLab', 'biometrics', 'NIST', 'Russian']","['O', 'O', 'O', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-field', 'O', 'O', 'B-organisation', 'O', 'O', 'O', 'B-misc', 'O', 'O']","['O', 'O', 'O', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-field', 'I-field', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O']","1. May 2016 | False | as it is a date 
2. NtechLab | True | as it is a company or an organisation (organisation)
3. biometrics technology | True | as it is a field related to AI (field)
4. NIST | True | as it is an organisation (organisation)
5. the three Russian companies | False | as it is not specific enough to be identified as an entity.",0.5714285714285715,"In | O May | O 2016 | O , | O NtechLab | B-organisation was | O admitted | O to | O the | O official | O testing | O of | O biometrics | B-field technology | I-field by | O NIST | B-organisation among | O the | O three | O Russian | O companies | O . | O","In | O May | O 2016 | O , | O NtechLab | B-organisation was | O admitted | O to | O the | O official | O testing | O of | O biometrics | B-field technology | O by | O NIST | B-organisation among | O the | O three | O Russian | B-misc companies | O . | O",False
"At the IEEE International Conference on Image Processing in 2010 , Rui Hu , Mark Banard , and John Collomosse extended the HOG descriptor for use in sketch based image retrieval ( SBIR ) .","['IEEE International Conference on Image Processing', 'Rui Hu', 'Mark Banard', 'John Collomosse', 'HOG descriptor', 'sketch based image retrieval', 'SBIR']","['O', 'O', 'B-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'O', 'O', 'O', 'B-researcher', 'I-researcher', 'O', 'B-researcher', 'I-researcher', 'O', 'O', 'B-researcher', 'I-researcher', 'O', 'O', 'B-algorithm', 'I-algorithm', 'O', 'O', 'O', 'B-task', 'I-task', 'I-task', 'I-task', 'O', 'B-task', 'O', 'O']","['O', 'O', 'B-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'B-task', 'I-task', 'I-task', 'I-task', 'O', 'B-task', 'O', 'O']","1. IEEE International Conference on Image Processing | True | as it is an AI research organisation that accepts publishing of papers (conference)
2. 2010 | False | the year is not considered as an entity.
3. Rui Hu | True | as this is a person but not a researcher (person)
4. Mark Banard | True | as this is a person but not a researcher (person)
5. John Collomosse | True | as this is a person but not a researcher (person)
6. HOG descriptor | True | as it is a specific algorithm or product in AI (product)
7. sketch based image retrieval | True | as it is a specific task in AI (task)
8. SBIR | True | as it refers to Sketch Based Image Retrieval (task)",0.4285714285714285,"At | O the | O IEEE | B-conference International | I-conference Conference | I-conference on | I-conference Image | I-conference Processing | I-conference in | O 2010 | O , | O Rui | B-person Hu | I-person , | O Mark | B-person Banard | I-person , | O and | O John | B-person Collomosse | I-person extended | O the | O HOG | B-product descriptor | I-product for | O use | O in | O sketch | B-task based | I-task image | I-task retrieval | I-task ( | O SBIR | B-task ) | O . | O","At | O the | O IEEE | B-conference International | I-conference Conference | I-conference on | I-conference Image | I-conference Processing | I-conference in | O 2010 | O , | O Rui | B-researcher Hu | I-researcher , | O Mark | B-researcher Banard | I-researcher , | O and | O John | B-researcher Collomosse | I-researcher extended | O the | O HOG | B-algorithm descriptor | I-algorithm for | O use | O in | O sketch | B-task based | I-task image | I-task retrieval | I-task ( | O SBIR | B-task ) | O . | O",False
"The trial of MICR E13B font was shown to the American Bankers Association ( ABA ) in July 1956 , which adopted it in 1958 as the MICR standard for negotiable document s in the United States .","['MICR E13B', 'American Bankers Association', 'ABA', 'MICR', 'United States']","['O', 'O', 'O', 'B-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'I-country', 'O']","['O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'I-country', 'O']","1. MICR E13B font | True | as it is a product related to technology (product)
2. American Bankers Association | True | as it is an organisation (organisation)
3. ABA | True | as it is an abbreviation of the American Bankers Association (organisation)
4. July 1956 | False | as it is a date, and dates are not entities
5. 1958 | False | as it is a date, and dates are not entities
6. MICR standard | False | While standards are usually entities, this does not fall into the defined categories for entities in the AI research domain.
7. United States | True | as it is a country (country)",0.6666666666666665,"The | O trial | O of | O MICR | B-product E13B | I-product font | I-product was | O shown | O to | O the | O American | B-organisation Bankers | I-organisation Association | I-organisation ( | O ABA | B-organisation ) | O in | O July | O 1956 | O , | O which | O adopted | O it | O in | O 1958 | O as | O the | O MICR | O standard | O for | O negotiable | O document | O s | O in | O the | O United | B-country States | I-country . | O","The | O trial | O of | O MICR | B-misc E13B | I-misc font | O was | O shown | O to | O the | O American | B-organisation Bankers | I-organisation Association | I-organisation ( | O ABA | B-organisation ) | O in | O July | O 1956 | O , | O which | O adopted | O it | O in | O 1958 | O as | O the | O MICR | B-misc standard | O for | O negotiable | O document | O s | O in | O the | O United | B-country States | I-country . | O",False
"Common numerical programming environments such as MATLAB , SciLab , NumPy , Sklearn and the R language provide some of the simpler feature extraction techniques ( e.g. principal component analysis ) via built-in commands .","['MATLAB', 'SciLab', 'NumPy', 'Sklearn', 'R language', 'principal component analysis']","['O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'B-product', 'O', 'B-product', 'O', 'B-product', 'O', 'O', 'B-programlang', 'I-programlang', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-algorithm', 'I-algorithm', 'I-algorithm', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-programlang', 'O', 'B-product', 'O', 'B-product', 'O', 'B-product', 'O', 'O', 'B-programlang', 'I-programlang', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-task', 'I-task', 'I-task', 'O', 'O', 'O', 'O', 'O']","1. numerical programming environments | False | it is a category regarding programming framework but not a specific one.
2. MATLAB | True | it is a programming language (programlang).
3. SciLab | True | it is a programming environment which can be considered as product here (product).
4. NumPy | True | it is a programming library/package related to Python, which relates to products (product).
5. Sklearn | True | it is a programming library/package related to Python, which relates to products (product).
6. R language | True | it is a programming language (programlang).
7. feature extraction techniques | False | it's not a specific technique (task) or algorithm (algorithm).
8. principal component analysis | True | it is a specific task or algorithm in machine learning (task).",0.6666666666666666,"Common | O numerical | O programming | O environments | O such | O as | O MATLAB | B-programlang , | O SciLab | B-product , | O NumPy | B-product , | O Sklearn | B-product and | O the | O R | B-programlang language | I-programlang provide | O some | O of | O the | O simpler | O feature | O extraction | O techniques | O ( | O e.g. | O principal | B-task component | I-task analysis | I-task ) | O via | O built-in | O commands | O . | O","Common | O numerical | O programming | O environments | O such | O as | O MATLAB | B-product , | O SciLab | B-product , | O NumPy | B-product , | O Sklearn | B-product and | O the | O R | B-programlang language | I-programlang provide | O some | O of | O the | O simpler | O feature | O extraction | O techniques | O ( | O e.g. | O principal | B-algorithm component | I-algorithm analysis | I-algorithm ) | O via | O built-in | O commands | O . | O",False
The activation function of the LSTM gates is often the logistic sigmoid function .,"['LSTM gates', 'logistic sigmoid function']","['O', 'O', 'O', 'O', 'O', 'B-algorithm', 'I-algorithm', 'O', 'O', 'O', 'B-algorithm', 'I-algorithm', 'I-algorithm', 'O']","['O', 'B-misc', 'I-misc', 'O', 'O', 'B-LSTM', 'I-LSTM', 'O', 'O', 'O', 'B-algorithm', 'I-algorithm', 'I-algorithm', 'O']","1. activation function | True | this is a concept used in AI, more specifically in Neural Networks (misc)
   2. LSTM gates | True | these are components of Long Short-Term Memory (LSTM) model, which is a type of AI model (misc)
   3. logistic sigmoid function | True | this is a specific algorithm used in AI (algorithm)",0.4,The | O activation | B-misc function | I-misc of | O the | O LSTM | B-LSTM gates | I-LSTM is | O often | O the | O logistic | B-algorithm sigmoid | I-algorithm function | I-algorithm . | O,The | O activation | O function | O of | O the | O LSTM | B-algorithm gates | I-algorithm is | O often | O the | O logistic | B-algorithm sigmoid | I-algorithm function | I-algorithm . | O,False
"Lenat was one of the original Fellows of the AAAI , and is the only individual to have on the Scientific Advisory Boards of both Microsoft and Apple .","['Lenat', 'AAAI', 'Scientific Advisory Boards of both Microsoft and Apple']","['B-researcher', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-conference', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'I-organisation', 'O']","['B-researcher', 'O', 'O', 'O', 'O', 'O', 'B-misc', 'I-misc', 'I-misc', 'I-misc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'I-organisation', 'I-organisation', 'O', 'O', 'B-organisation', 'O', 'B-organisation', 'O']","1. Lenat | True | as he is a researcher or individual involved in AI research (researcher)
2. Fellows of the AAAI | True | AAAI, Association for the Advancement of Artificial Intelligence, is an AI research organization that accepts publishing of papers and being a Fellow is a status (misc)
3. AAAI | True | as it is an organization and also an AI conference as it accepts publishing of papers (conference)
4. Scientific Advisory Boards | True | it is an organisation related to AI research (organisation)
5. Microsoft | True | as it is a company or organisation (organisation)
6. Apple | True | as it is a company or organisation (organisation)",0.25,"Lenat | B-researcher was | O one | O of | O the | O original | O Fellows | B-misc of | I-misc the | I-misc AAAI | I-misc , | O and | O is | O the | O only | O individual | O to | O have | O on | O the | O Scientific | B-organisation Advisory | I-organisation Boards | I-organisation of | O both | O Microsoft | B-organisation and | O Apple | B-organisation . | O","Lenat | B-researcher was | O one | O of | O the | O original | O Fellows | O of | O the | O AAAI | B-conference , | O and | O is | O the | O only | O individual | O to | O have | O on | O the | O Scientific | B-organisation Advisory | I-organisation Boards | I-organisation of | I-organisation both | I-organisation Microsoft | I-organisation and | I-organisation Apple | I-organisation . | O",False
"Stephen H. Muggleton FBCS , FIET , Association for the Advancement of Artificial Intelligence ,","['Stephen H. Muggleton', 'FBCS', 'FIET', 'Association for the Advancement of Artificial Intelligence']","['B-researcher', 'I-researcher', 'I-researcher', 'B-organisation', 'O', 'B-organisation', 'O', 'B-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'O']","['B-researcher', 'I-researcher', 'I-researcher', 'B-misc', 'O', 'B-misc', 'O', 'B-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'I-conference', 'O']","1. Stephen H. Muggleton | True | because this is a person who is likely a researcher (researcher)
2. FBCS | True | as it is an entity related to AI research (misc)
3. FIET | True | as it is an entity related to AI research (misc)
4. Association for the Advancement of Artificial Intelligence | True | because it is an AI research organization that accepts publishing of papers (conference)",0.5,"Stephen | B-researcher H. | I-researcher Muggleton | I-researcher FBCS | B-misc , | O FIET | B-misc , | O Association | B-conference for | I-conference the | I-conference Advancement | I-conference of | I-conference Artificial | I-conference Intelligence | I-conference , | O","Stephen | B-researcher H. | I-researcher Muggleton | I-researcher FBCS | B-organisation , | O FIET | B-organisation , | O Association | B-conference for | I-conference the | I-conference Advancement | I-conference of | I-conference Artificial | I-conference Intelligence | I-conference , | O",False
"A deep learning based approach to MT , neural machine translation has made rapid progress in recent years , and Google has announced its translation services are now using this technology in preference to its previous statistical methods .","['deep learning', 'MT', 'neural machine translation', 'Google']","['O', 'B-field', 'I-field', 'O', 'O', 'O', 'B-task', 'O', 'B-task', 'I-task', 'I-task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-field', 'I-field', 'O', 'O', 'O', 'B-task', 'O', 'B-task', 'I-task', 'I-task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-organisation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. deep learning | True | as it is a field of AI (field)
2. MT | True | it is a task in AI, Machine Translation (task)
3. neural machine translation | True | as it is another name for machine translation done using AI (task)
4. Google | True | as it is an organisation (organisation)
5. translation services | False | it is a type of service but not specific named product
6. technology | False | it is a noun but not a specific entity 
7. statistical methods | False | broader methods or techniques applied, but not specific algorithm or task.",1.0,"A | O deep | B-field learning | I-field based | O approach | O to | O MT | B-task , | O neural | B-task machine | I-task translation | I-task has | O made | O rapid | O progress | O in | O recent | O years | O , | O and | O Google | B-organisation has | O announced | O its | O translation | O services | O are | O now | O using | O this | O technology | O in | O preference | O to | O its | O previous | O statistical | O methods | O . | O","A | O deep | B-field learning | I-field based | O approach | O to | O MT | B-task , | O neural | B-task machine | I-task translation | I-task has | O made | O rapid | O progress | O in | O recent | O years | O , | O and | O Google | B-organisation has | O announced | O its | O translation | O services | O are | O now | O using | O this | O technology | O in | O preference | O to | O its | O previous | O statistical | O methods | O . | O",True
