,idx,para,entities,preds,meta,f1
7,304,"Schayes played on the US basketball team that won a gold medal at the 1977 Maccabiah Games in Tel Aviv , Israel ; he also played for Team USA at the 1981 Maccabiah Games , which won a gold medal .","['Schayes', 'US basketball team', '1977 Maccabiah Games', 'Tel Aviv', 'Israel', 'Team USA', '1981 Maccabiah Games']","['team usa', 'tel aviv', 'us basketball team', '1981 maccabiah games', 'schayes', 'israel', '1977 maccabiah games']","1. Schayes | True | as it is a person (a basketball player)
2. US basketball team | True | as it is an organization or team
3. gold medal | False | as it is a type of award, not a specific, distinct object or award
4. 1977 Maccabiah Games | True | as it is an event
5. Tel Aviv | True | as it is a location
6. Israel | True | as it is a country
7. Team USA | True | as it is an organization or team
8. 1981 Maccabiah Games | True | as it is an event",1.0
8,239,The album was certified gold by the British Phonographic Industry on 1 October 1987 and also by the Recording Industry Association of America on 19 September 1990 .,"['British Phonographic Industry', 'Recording Industry Association of America']","['british phonographic industry', 'recording industry association of america']","1. album | False | as it is an object but the specific album name is not mentioned
    2. gold | False | as it is an album certification and not an award
    3. British Phonographic Industry | True | as it is an organization
    4. 1 October 1987 | False | as it is a date
    5. Recording Industry Association of America | True | as it is an organization
    6. 19 September 1990 | False | as it is a date",1.0
9,78,"In 2005 Jamieson won Best Male Performer in the second annual Jack Awards , Jamieson showcased the sounds of Grinspoon to millions of viewers in March 2006 , playing live at Melbourne Cricket Ground as part of the closing ceremony of the 2006 Commonwealth Games .","['Jamieson', 'second annual Jack Awards', 'Jamieson', 'Grinspoon', 'Melbourne Cricket Ground', '2006 Commonwealth Games']","['melbourne cricket ground', 'commonwealth games', 'grinspoon', 'jamieson', 'jack awards']","1. Jamieson | True | as it is a person (performer)
2. Best Male Performer | False | as it is an award category and not a distinct award
3. Jack Awards | True | as it is an award event
4. Grinspoon | True | as it is a band
5. Melbourne Cricket Ground | True | as it is a location
6. Commonwealth Games | True | as it is an event
7. 2006 | False | as it is a date",0.6
10,275,"Phillips was signed as a solo artist with Myrrh Records under her given name and recorded four Christian pop albums : Beyond Saturday Night , Dancing with Danger , Black and White in a Grey World and , The Turning .","['Phillips', 'Myrrh Records', 'Christian pop albums', 'Beyond Saturday Night', 'Dancing with Danger', 'Black and White in a Grey World', 'The Turning']","['myrrh records', 'black and white in a grey world', 'phillips', 'the turning', 'dancing with danger', 'christian pop', 'beyond saturday night']","1. Phillips | True | as it is a person (name)
    2. Myrrh Records | True | as it is an organization (record label)
    3. Beyond Saturday Night | True | as it is an album
    4. Dancing with Danger | True | as it is an album
    5. Black and White in a Grey World | True | as it is an album
    6. The Turning | True | as it is an album
    7. Christian pop | True | as it is a music genre",0.8571428571428571
11,62,"142 He returned to the stage on 8 September 2005 , appearing with Arcade Fire for the US nationally televised event Fashion Rocks , and performed with the Canadian band for the second time a week later during the CMJ Music Marathon . Thompson ( 2006 ) : pp. 291-92 He contributed backing vocals on TV on the Radio ' s song Province for their album Return to Cookie Mountain ,","['Arcade Fire', 'US', 'Fashion Rocks', 'Canadian', 'CMJ Music Marathon', 'Thompson', 'TV on the Radio', 'Province', 'Return to Cookie Mountain']","['province', 'fashion rocks', 'arcade fire', 'tv on the radio', 'return to cookie mountain', 'cmj music marathon', 'us']","1. He | False | as it is a pronoun and not an entity
    2. 8 September 2005 | False | as it is a date
    3. Arcade Fire | True | as it is a band
    4. US | True | as it is a country
    5. Fashion Rocks | True | as it is an event
    6. Canadian | False | as it is an adjective
    7. CMJ Music Marathon | True | as it is an event
    8. Thompson (2006) | False | as it is a citation and not an entity
    9. TV on the Radio | True | as it is a band
    10. Province | True | as it is a song
    11. Return to Cookie Mountain | True | as it is an album",0.875
12,183,"In February 1984 , Queen released their eleventh studio album , The Works , which included the successful singles Radio Ga Ga , Hammer to Fall and I Want to Break Free .","['Queen', 'The Works', 'Radio Ga Ga', 'Hammer to Fall', 'I Want to Break Free']","['hammer to fall', 'queen', 'i want to break free', 'radio ga ga', 'the works']","1. February 1984 | False | as it is a date
2. Queen | True | as it is a band
3. The Works | True | as it is an album
4. Radio Ga Ga | True | as it is a song
5. Hammer to Fall | True | as it is a song
6. I Want to Break Free | True | as it is a song",1.0
13,258,"It features songs from both The Better Life and Away from the Sun , and even some early sketches of It 's Not Me and Father 's Son , which were both eventually released on Seventeen Days .","['The Better Life', 'Away from the Sun', ""It 's Not Me"", ""Father 's Son"", 'Seventeen Days']","['seventeen days', ""it's not me"", 'the better life', ""father's son"", 'away from the sun']","1. The Better Life | True | as it is an album
2. Away from the Sun | True | as it is an album
3. It's Not Me | True | as it is a song
4. Father's Son | True | as it is a song
5. Seventeen Days | True | as it is an album",0.6
14,148,"In the 1990s , country music became a worldwide phenomenon thanks to Garth Brooks , Other artists that experienced success during this time included Clint Black , Sammy Kershaw , Aaron Tippin , Travis Tritt , Alan Jackson and the newly formed duo of Brooks & amp ; Dunn ; George Strait , whose career began in the 1980s , also continued to have widespread success in this decade and beyond .","['country music', 'Garth Brooks', 'Clint Black', 'Sammy Kershaw', 'Aaron Tippin', 'Travis Tritt', 'Alan Jackson', 'Brooks & amp ; Dunn', 'George Strait']","['aaron tippin', 'country music', 'alan jackson', 'brooks & dunn', 'travis tritt', 'george strait', 'garth brooks', 'sammy kershaw', 'clint black']","1. 1990s | False | as it is a time period
    2. country music | True | as it is a music genre
    3. Garth Brooks | True | as it is an artist
    4. Clint Black | True | as it is an artist
    5. Sammy Kershaw | True | as it is an artist
    6. Aaron Tippin | True | as it is an artist
    7. Travis Tritt | True | as it is an artist
    8. Alan Jackson | True | as it is an artist
    9. Brooks & Dunn | True | as it is a duo
    10. George Strait | True | as it is an artist
    11. 1980s | False | as it is a time period",0.8888888888888888
15,220,"The instrument is played in Guinea , Guinea-Bissau , Mali , Senegal , Burkina Faso and the Gambia .","['Guinea', 'Guinea-Bissau', 'Mali', 'Senegal', 'Burkina Faso', 'the Gambia']","['burkina faso', 'senegal', 'guinea', 'mali', 'guinea-bissau', 'gambia']","1. Guinea | True | as it is a country
2. Guinea-Bissau | True | as it is a country
3. Mali | True | as it is a country
4. Senegal | True | as it is a country
5. Burkina Faso | True | as it is a country
6. Gambia | True | as it is a country
7. instrument | False | as it is an incomplete description of a musical instrument without a specified name",0.8333333333333334
16,336,"As a film-score composer , Sakamoto has won an Academy Awards , a British Academy Film Awards , a Grammy Award , and 2 Golden Globe Award s .","['Sakamoto', 'Academy Awards', 'British Academy Film Awards', 'Grammy Award', 'Golden Globe Award']","['sakamoto', 'golden globe awards', 'british academy film awards', 'academy awards', 'grammy award']","1. Sakamoto | True | as it is a person (composer)
    2. Academy Awards | True | as it is an award
    3. British Academy Film Awards | True | as it is an award
    4. Grammy Award | True | as it is an award
    5. Golden Globe Awards | True | as it is an award",0.8
17,334,"During the 20th century , many styles were influenced by the music of the United States giving rise to genres such as Latin pop , Latin rock , Latin jazz , hip hop , and reggaeton .","['the United States', 'Latin pop', 'Latin rock', 'Latin jazz', 'hip hop', 'reggaeton']","['latin pop', 'hip hop', 'united states', 'reggaeton', 'latin jazz', 'latin rock']","1. 20th century | False | as it is a time period
    2. United States | True | as it is a country
    3. Latin pop | True | as it is a music genre
    4. Latin rock | True | as it is a music genre
    5. Latin jazz | True | as it is a music genre
    6. hip hop | True | as it is a music genre
    7. reggaeton | True | as it is a music genre",0.8333333333333334
18,260,He later also became an ambassador for the 2010 Shanghai Expo and the 2010 Asian Games .,"['2010 Shanghai Expo', '2010 Asian Games']","['2010 shanghai expo', '2010 asian games']","1. Ambassador | False | as it is a role, not an entity
2. 2010 Shanghai Expo | True | as it is an event
3. 2010 Asian Games | True | as it is an event",1.0
19,203,"Brad Shoup of Stereogum surmised that , thanks to the Ramones ' praise for the group , many punk , pop punk , or punk-adjacent artists showed influence from the Beach Boys , noting cover versions of the band 's songs recorded by Slickee Boys , Agent Orange , Bad Religion , Shonen Knife , the Queers , Hi-Standard , the Descendents , the Donnas , M.O.D. , and the Vandals .","['Brad Shoup', 'Stereogum', 'Ramones', 'punk', 'pop punk', 'punk-adjacent', 'Beach Boys', 'Slickee Boys', 'Agent Orange', 'Bad Religion', 'Shonen Knife', 'the Queers', 'Hi-Standard', 'the Descendents', 'the Donnas', 'M.O.D.', 'the Vandals']","['beach boys', 'brad shoup', 'the donnas', 'm.o.d', 'agent orange', 'pop punk', 'ramones', 'slickee boys', 'bad religion', 'the queers', 'stereogum', 'the descendents', 'the vandals', 'punk', 'hi-standard', 'shonen knife']","1. Brad Shoup | True | as it is a person
    2. Stereogum | True | as it is an organization or platform
    3. Ramones | True | as it is a band
    4. Beach Boys | True | as it is a band
    5. punk | True | as it is a music genre
    6. pop punk | True | as it is a music genre
    7. Slickee Boys | True | as it is a band
    8. Agent Orange | True | as it is a band
    9. Bad Religion | True | as it is a band
    10. Shonen Knife | True | as it is a band
    11. the Queers | True | as it is a band
    12. Hi-Standard | True | as it is a band
    13. the Descendents | True | as it is a band
    14. the Donnas | True | as it is a band
    15. M.O.D. | True | as it is a band
    16. the Vandals | True | as it is a band",0.9696969696969697
20,12,"Pop 's music has encompassed a number of styles over the course of his career , including garage rock , punk rock , hard rock , Heavy metal music , art rock , New wave music , jazz , blues , and Electronic music .","['Pop', 'garage rock', 'punk rock', 'hard rock', 'Heavy metal music', 'art rock', 'New wave music', 'jazz', 'blues', 'Electronic music']","['electronic music', 'blues', 'jazz', 'new wave music', 'punk rock', 'garage rock', 'heavy metal music', 'art rock', 'hard rock']","1. Pop's music | False | as it is a possessive form and not an independent entity
    2. garage rock | True | as it is a music genre
    3. punk rock | True | as it is a music genre
    4. hard rock | True | as it is a music genre
    5. Heavy metal music | True | as it is a music genre
    6. art rock | True | as it is a music genre
    7. New wave music | True | as it is a music genre
    8. jazz | True | as it is a music genre
    9. blues | True | as it is a music genre
    10. Electronic music | True | as it is a music genre",0.9473684210526315
21,293,"He has performed at venues including Lincoln Center , Carnegie Hall , CBGB ' s and Madison Square Garden .","['Lincoln Center', 'Carnegie Hall', 'CBGB', 'Madison Square Garden']","['madison square garden', 'carnegie hall', ""cbgb's"", 'lincoln center']","1. Lincoln Center | True | as it is a location
    2. Carnegie Hall | True | as it is a location
    3. CBGB's | True | as it is a location
    4. Madison Square Garden | True | as it is a location",0.75
22,16,"Since the introduction of the 50 / 50 voting system in 2009 , the juries and the voters have disagreed on the winner on five occasions , in Eurovision Song Contest 2011 , Eurovision Song Contest 2015 , Eurovision Song Contest 2016 , Eurovision Song Contest 2018 and Eurovision Song Contest 2019 .","['Eurovision Song Contest 2011', 'Eurovision Song Contest 2015', 'Eurovision Song Contest 2016', 'Eurovision Song Contest 2018', 'Eurovision Song Contest 2019']","['eurovision song contest 2011', 'eurovision song contest 2015', 'eurovision song contest 2019', 'eurovision song contest 2018', 'eurovision song contest 2016']","1. 50 / 50 voting system | False | as it is a system and not an entity
    2. 2009 | False | as it is a date
    3. juries | False | as it is a collective term for members and not an entity
    4. voters | False | as it is a collective term for individuals and not an entity
    5. Eurovision Song Contest 2011 | True | as it is an event
    6. Eurovision Song Contest 2015 | True | as it is an event
    7. Eurovision Song Contest 2016 | True | as it is an event
    8. Eurovision Song Contest 2018 | True | as it is an event
    9. Eurovision Song Contest 2019 | True | as it is an event",1.0
23,49,"Material from the 1966-1968 sessions was released on Miles Smiles ( 1966 ) , Sorcerer ( 1967 ) , Nefertiti ( 1967 ) , Miles in the Sky ( 1968 ) , and Filles de Kilimanjaro ( 1968 ) .","['Miles Smiles', 'Sorcerer', 'Nefertiti', 'Miles in the Sky', 'Filles de Kilimanjaro']","['nefertiti', 'filles de kilimanjaro', 'miles in the sky', 'sorcerer', 'miles smiles']","1. Miles Smiles | True | as it is an album
    2. Sorcerer | True | as it is an album
    3. Nefertiti | True | as it is an album
    4. Miles in the Sky | True | as it is an album
    5. Filles de Kilimanjaro | True | as it is an album
    6. 1966-1968 | False | as these are dates
    7. 1966 | False | as it is a date
    8. 1967 | False | as it is a date
    9. 1968 | False | as it is a date",1.0
24,270,"In 1974 he returned to the No. 1 spot on the R & B charts with The Payback , with the The Payback reaching the same spot on the album charts ; he would reach No. 1 two more times in 1974 , with My Thang and Papa Don 't Take No Mess .","['R & B', 'The Payback', 'The Payback', 'My Thang', ""Papa Don 't Take No Mess""]","['the payback', ""papa don't take no mess"", 'my thang']","1. 1974 | False | as it is a date
    2. No. 1 spot | False | as it is a position and not an entity
    3. R & B charts | False | as it is a chart type and not an entity
    4. The Payback | True | as it is a song
    5. album charts | False | as it is a chart type and not an entity
    6. My Thang | True | as it is a song
    7. Papa Don't Take No Mess | True | as it is a song",0.5714285714285714
25,173,"Their eighth album , Hesitation Marks ( 2013 ) , was followed by a trilogy consisting of the EPs Not the Actual Events ( 2016 ) and Add Violence ( 2017 ) and their ninth album Bad Witch ( 2018 ) .","['Hesitation Marks', 'EPs', 'Not the Actual Events', 'Add Violence', 'Bad Witch']","['bad witch', 'add violence', 'not the actual events', 'hesitation marks']","1. Hesitation Marks | True | as it is an album
2. 2013 | False | as it is a date
3. trilogy | False | as it is a description and not an entity
4. EPs | False | as it is a category (short for ""extended plays"") but not a specific entity
5. Not the Actual Events | True | as it is an EP
6. 2016 | False | as it is a date
7. Add Violence | True | as it is an EP
8. 2017 | False | as it is a date
9. ninth album | False | as it is a description and not an entity
10. Bad Witch | True | as it is an album
11. 2018 | False | as it is a date",0.8888888888888888
26,151,"Drawing influences from hip hop , dub , pop , Gorillaz released their self-titled debut album in 2001 to worldwide success , spawning successful follow-ups Demon Days ( 2005 ) , Plastic Beach , The Fall ( both released in 2010 ) , Humanz ( 2017 ) , and The Now Now ( 2018 ) .","['hip hop', 'dub', 'pop', 'Gorillaz', 'Demon Days', 'Plastic Beach', 'The Fall', 'Humanz', 'The Now Now']","['plastic beach', 'gorillaz', 'hip hop', 'the now now', 'pop', 'self-titled debut album', 'demon days', 'the fall', 'humanz', 'dub']","1. Hip hop | True | as it is a music genre
   2. Dub | True | as it is a music genre
   3. Pop | True | as it is a music genre
   4. Gorillaz | True | as it is a band
   5. Self-titled debut album | True | as it refers to an album
   6. 2001 | False | as it is a date
   7. Demon Days | True | as it is an album
   8. 2005 | False | as it is a date
   9. Plastic Beach | True | as it is an album
   10. The Fall | True | as it is an album
   11. 2010 | False | as it is a date
   12. Humanz | True | as it is an album
   13. 2017 | False | as it is a date
   14. The Now Now | True | as it is an album
   15. 2018 | False | as it is a date",0.9473684210526315
27,150,"These included depictions of local Civil Defence during World War II including St. John Ambulance , the British Red Cross and the fire services along with air raid wardens , police officers , the Home Guard and the Royal Voluntary Service .","['local Civil Defence', 'World War II', 'St. John Ambulance', 'British Red Cross', 'Home Guard', 'Royal Voluntary Service']","['british red cross', 'world war ii', 'home guard', 'police officers', 'royal voluntary service', 'civil defence', 'st. john ambulance', 'fire services', 'air raid wardens']","1. Civil Defence | True | as it is an organization
    2. World War II | True | as it is an event
    3. St. John Ambulance | True | as it is an organization
    4. British Red Cross | True | as it is an organization
    5. fire services | True | as it is an organization
    6. air raid wardens | True | as it is a role/position, representing people
    7. police officers | True | as it is a role/position, representing people
    8. Home Guard | True | as it is an organization
    9. Royal Voluntary Service | True | as it is an organization",0.6666666666666666
28,53,"Morricone 's best-known compositions include The Ecstasy of Gold , Se Telefonando , Man with a Harmonica , Here 's to You , the UK No. 2 single Chi Mai , Gabriel 's Oboe and E Più Ti Penso .","['Morricone', 'The Ecstasy of Gold', 'Se Telefonando', 'Man with a Harmonica', ""Here 's to You"", 'UK', 'Chi Mai', ""Gabriel 's Oboe"", 'E Più Ti Penso']","['the ecstasy of gold', 'morricone', ""here's to you"", 'man with a harmonica', 'se telefonando', 'chi mai', ""gabriel's oboe"", 'e più ti penso']","1. Morricone | True | as it is an artist
    2. The Ecstasy of Gold | True | as it is a composition/song
    3. Se Telefonando | True | as it is a composition/song
    4. Man with a Harmonica | True | as it is a composition/song
    5. Here's to You | True | as it is a composition/song
    6. UK No. 2 single | False | as it is a ranking and not an entity
    7. Chi Mai | True | as it is a composition/song
    8. Gabriel's Oboe | True | as it is a composition/song
    9. E Più Ti Penso | True | as it is a composition/song",0.7058823529411765
29,91,"Black Holes and Revelations ( 2006 ) incorporated Electronic music and Pop music elements , displayed in singles such as Supermassive Black Hole , Their seventh album , Drones ( 2015 ) , was a concept album about drone warfare and returned to a harder rock sound .","['Black Holes and Revelations', 'Electronic music', 'Pop music', 'Supermassive Black Hole', 'Drones', 'drone warfare', 'rock']","['black holes and revelations', 'drones', 'electronic music', 'pop music', 'supermassive black hole']","1. Black Holes and Revelations | True | as it is an album
    2. 2006 | False | as it is a date
    3. Electronic music | True | as it is a music genre
    4. Pop music | True | as it is a music genre
    5. Supermassive Black Hole | True | as it is a song
    6. Their seventh album | False | as it is a description and not an entity itself
    7. Drones | True | as it is an album
    8. 2015 | False | as it is a date
    9. drone warfare | False | as it is a concept and not an entity
    10. harder rock sound | False | as it is a description and not an entity",0.8333333333333334
30,188,"They were inducted by Chuck D and LL Cool J on April 14 , 2012 therefore the group didn 't perform ; instead Black Thought , Travie from Gym Class Heroes and Kid Rock performed a medley of their songs .","['Chuck D', 'LL Cool J', 'Black Thought', 'Travie', 'Gym Class Heroes', 'Kid Rock', 'medley']","['kid rock', 'gym class heroes', 'black thought', 'chuck d', 'll cool j', 'travie']","1. Chuck D | True | as it is a person (artist)
    2. LL Cool J | True | as it is a person (artist)
    3. April 14 | False | as it is a date
    4. 2012 | False | as it is a year
    5. Black Thought | True | as it is a person (artist)
    6. Travie | True | as it is a person (artist)
    7. Gym Class Heroes | True | as it is a band
    8. Kid Rock | True | as it is a person (artist)",0.9230769230769231
31,249,The Family Values Tour was created by the American nu metal band Korn in 1998 to be an annual Rock music and Hip hop music tour .,"['Family Values Tour', 'American', 'nu metal', 'Korn', 'Rock music', 'Hip hop music']","['nu metal', 'hip hop music', 'korn', 'family values tour', 'rock music']","1. Family Values Tour | True | as it is an event
2. American | False | as it is an adjective
3. nu metal | True | as it is a music genre
4. Korn | True | as it is a band
5. 1998 | False | as it is a date
6. Rock music | True | as it is a music genre
7. Hip hop music | True | as it is a music genre
8. tour | False | as it is a general term and not a specific event or object",0.9090909090909091
32,192,"Grunge began as a mixture of Heavy metal music , punk rock and indie rock in the 1980s and gained mainstream prominence in the early 1990s .","['Grunge', 'Heavy metal music', 'punk rock', 'indie rock']","['heavy metal music', 'grunge', 'punk rock', 'indie rock']","1. Grunge | True | as it is a music genre
    2. Heavy metal music | True | as it is a music genre
    3. Punk rock | True | as it is a music genre
    4. Indie rock | True | as it is a music genre
    5. 1980s | False | as it is a date
    6. 1990s | False | as it is a date",1.0
33,66,"In 1984 , Loverboy recorded the United States at the 1984 Summer Olympics theme for the 1984 Summer Olympics , Nothing 's Gonna Stop You Now .","['Loverboy', 'United States', '1984 Summer Olympics', '1984 Summer Olympics', ""Nothing 's Gonna Stop You Now""]","['1984 summer olympics', ""nothing's gonna stop you now"", 'united states', 'loverboy']","1. Loverboy | True | as it is a band
    2. United States | True | as it is a country
    3. 1984 Summer Olympics | True | as it is an event
    4. Nothing's Gonna Stop You Now | True | as it is a song
    5. 1984 | False | as it is a date",0.75
34,255,"Since 2001 , the dominance of traditional boy bands on pop charts began to fade in the western hemisphere , although Gil Kaufman of MTV has described new boy bands that are more likely to resemble My Chemical Romance , Sum 41 , and Simple Plan .","['pop', 'western hemisphere', 'Gil Kaufman', 'MTV', 'My Chemical Romance', 'Sum 41', 'Simple Plan']","['my chemical romance', 'western hemisphere', 'simple plan', 'gil kaufman', 'mtv', 'sum 41']","1. 2001 | False | as it is a date
    2. Gil Kaufman | True | as it is a person
    3. MTV | True | as it is an organization
    4. My Chemical Romance | True | as it is a band
    5. Sum 41 | True | as it is a band
    6. Simple Plan | True | as it is a band
    7. western hemisphere | True | as it is a location",0.9230769230769231
35,35,"Construction commenced in 1975 and the venue opened ahead of the 1978 Commonwealth Games ( hence its name ) , replacing the adjacent Clarke Stadium as the Eskimos home .","['1978 Commonwealth Games', 'Clarke Stadium', 'Eskimos']","['eskimos', 'clarke stadium', '1978 commonwealth games']","1. Construction | False | as it is a process, not an entity
    2. 1975 | False | as it is a date
    3. 1978 Commonwealth Games | True | as it is an event
    4. Clarke Stadium | True | as it is a location
    5. Eskimos | True | as it is a sports team",1.0
36,175,"Dimmu Borgir 's following full-length albums Spiritual Black Dimensions in 1999 and 2001 's Puritanical Euphoric Misanthropia , both met critical acclaim. only to be replaced with Nicholas Barker of Cradle of Filth .","['Dimmu Borgir', 'Spiritual Black Dimensions', 'Puritanical Euphoric Misanthropia', 'Nicholas Barker', 'Cradle of Filth']","['spiritual black dimensions', 'puritanical euphoric misanthropia', 'cradle of filth', 'dimmu borgir', 'nicholas barker']","1. Dimmu Borgir | True | as it is a band
2. Spiritual Black Dimensions | True | as it is an album
3. 1999 | False | as it is a date
4. Puritanical Euphoric Misanthropia | True | as it is an album
5. 2001 | False | as it is a date
6. Nicholas Barker | True | as it is a person
7. Cradle of Filth | True | as it is a band",1.0
37,349,"In the days following his death , tributes were paid by then-President George W. Bush , the United States House of Representatives , and many musicians and performers , including B. B. King , Ronnie Hawkins , Mick Jagger , Ronnie Wood , George Thorogood , Eric Clapton , Tom Petty , Robert Plant , Elvis Costello , Bonnie Raitt , Robert Randolph and the Family Band and Eric Burdon .","['George W. Bush', 'United States House of Representatives', 'B. B. King', 'Ronnie Hawkins', 'Mick Jagger', 'Ronnie Wood', 'George Thorogood', 'Eric Clapton', 'Tom Petty', 'Robert Plant', 'Elvis Costello', 'Bonnie Raitt', 'Robert Randolph and the Family Band', 'Eric Burdon']","['ronnie hawkins', 'b. b. king', 'tom petty', 'united states house of representatives', 'bonnie raitt', 'eric clapton', 'mick jagger', 'george thorogood', 'george w. bush', 'eric burdon', 'ronnie wood', 'elvis costello', 'robert plant', 'robert randolph and the family band']","1. George W. Bush | True | as it is a person
    2. United States House of Representatives | True | as it is an organization
    3. B. B. King | True | as it is a person
    4. Ronnie Hawkins | True | as it is a person
    5. Mick Jagger | True | as it is a person
    6. Ronnie Wood | True | as it is a person
    7. George Thorogood | True | as it is a person
    8. Eric Clapton | True | as it is a person
    9. Tom Petty | True | as it is a person
    10. Robert Plant | True | as it is a person
    11. Elvis Costello | True | as it is a person
    12. Bonnie Raitt | True | as it is a person
    13. Robert Randolph and the Family Band | True | as it is a band
    14. Eric Burdon | True | as it is a person",1.0
38,136,"Dalida employed various musical styles ranging from Pop music and easy listening to disco and adult contemporary , employing even Folk music and Rock music .","['Dalida', 'Pop music', 'easy listening', 'disco', 'adult contemporary', 'Folk music', 'Rock music']","['easy listening', 'adult contemporary', 'pop music', 'disco', 'rock music', 'dalida', 'folk music']","1. Dalida | True | as it is an artist
    2. Pop music | True | as it is a music genre
    3. Easy listening | True | as it is a music genre
    4. Disco | True | as it is a music genre
    5. Adult contemporary | True | as it is a music genre
    6. Folk music | True | as it is a music genre
