text,entities,truth,pred,meta,f1,pred_text,truth_text,correct
"In addition , our data suggests that the rapid PMA-mediated induction of collagenase-1 transcription is controlled by a mechanism distinct from that regulating the sustained expression of this proteinase in activated macrophages .","['collagenase-1', 'proteinase', 'activated macrophages']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'B-cell_type', 'I-cell_type', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'B-cell_type', 'I-cell_type', 'O']","1. PMA | True | Phorbol 12-myristate 13-acetate (PMA) is often used in research as a protein kinase C (PKC) activator. Although it's often used as a tool in research, it isn't exactly a protein or cell type itself, so this can be debated if this entity should be included in the list.
2. collagenase-1 | True | it is a protein (protein).
3. transcription | False | as it is a process, not a protein, DNA, RNA, Cell Type or Cell Line.
4. proteinase | True | it is a type of protein (protein).
5. activated macrophages | True | they are a type of cell (cell_type).",1.0,"In | O addition | O , | O our | O data | O suggests | O that | O the | O rapid | O PMA-mediated | O induction | O of | O collagenase-1 | B-protein transcription | O is | O controlled | O by | O a | O mechanism | O distinct | O from | O that | O regulating | O the | O sustained | O expression | O of | O this | O proteinase | B-protein in | O activated | B-cell_type macrophages | I-cell_type . | O","In | O addition | O , | O our | O data | O suggests | O that | O the | O rapid | O PMA-mediated | O induction | O of | O collagenase-1 | B-protein transcription | O is | O controlled | O by | O a | O mechanism | O distinct | O from | O that | O regulating | O the | O sustained | O expression | O of | O this | O proteinase | B-protein in | O activated | B-cell_type macrophages | I-cell_type . | O",True
"Both antioxidants inhibited TNF -or PMA-induced NF-kappa B activity in U1 cells , as well as the sustained NF-kappa B activity permanently induced by the virus itself in chronically HIV-infected U937 cells .","['TNF', 'NF-kappa B', 'U1 cells', 'NF-kappa B', 'U937 cells']","['O', 'O', 'O', 'B-protein', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'B-cell_line', 'I-cell_line', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cell_line', 'I-cell_line', 'O']","['I-protein', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cell_line', 'I-cell_line', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cell_line', 'I-cell_line', 'B-protein']","1. antioxidants | False | as they are a substance, not a protein, DNA, RNA, Cell Type or Cell Line
2. TNF | True | as it is Tumor necrosis factor, a type of protein (protein)
3. PMA | False | Phorbol myristate acetate (PMA) is a substance used to stimulate cells, not a protein, DNA, RNA, Cell Type or Cell Line
4. NF-kappa B | True | given it is a frequently activated protein (protein)
5. U1 cells | True | as it is a cell line (cell_line)
6. virus | False | as it is not a protein, DNA, RNA, Cell Type or Cell Line
7. HIV | False | as it is a virus, not a protein, DNA, RNA, Cell Type or Cell Line
8. U937 cells | True | as they are a cell line (cell_line).",0.6,"Both | I-protein antioxidants | O inhibited | O TNF | B-protein -or | O PMA-induced | O NF-kappa | O B | O activity | O in | O U1 | B-cell_line cells | I-cell_line , | O as | O well | O as | O the | O sustained | O NF-kappa | O B | O activity | O permanently | O induced | O by | O the | O virus | O itself | O in | O chronically | O HIV-infected | O U937 | B-cell_line cells | I-cell_line . | B-protein","Both | O antioxidants | O inhibited | O TNF | B-protein -or | O PMA-induced | O NF-kappa | B-protein B | I-protein activity | O in | O U1 | B-cell_line cells | I-cell_line , | O as | O well | O as | O the | O sustained | O NF-kappa | B-protein B | I-protein activity | O permanently | O induced | O by | O the | O virus | O itself | O in | O chronically | O HIV-infected | O U937 | B-cell_line cells | I-cell_line . | O",False
"The preferential induction of c-jun by H2O2 did not represent redox stabilization of mRNA transcripts , and oxidative signals closely resembled PHA/PMA stimulation by effectively transactivating the full length c-jun promoter via the proximal jun1 tumor promoter-responsive element ( TRE ) -like promoter element .","['c-jun', 'mRNA transcripts', 'c-jun', 'proximal jun1 tumor promoter-responsive element ( TRE ) -like promoter element']","['O', 'O', 'O', 'O', 'B-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RNA', 'I-RNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'O']","['O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RNA', 'I-RNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. c-jun | True | as it is a protein (protein)
2. H2O2 | False | as it is not a protein, DNA, RNA, Cell Type or Cell Line
3. mRNA transcripts | True | as they are a type of RNA (RNA)
4. oxidative signals | False | as it is a process
5. PHA/PMA | True | as they are substances which stimulate protein reactions thus can be categorized as proteins (protein)
6. c-jun promoter | True | as it is a promoter region of DNA corresponding to the protein c-jun (DNA)
7. jun1 tumor promoter-responsive element ( TRE ) -like promoter element | True | as it is a specific DNA sequence (DNA).",0.2222222222222222,"The | O preferential | O induction | O of | O c-jun | B-protein by | O H2O2 | O did | O not | O represent | O redox | O stabilization | O of | O mRNA | B-RNA transcripts | I-RNA , | O and | O oxidative | O signals | O closely | O resembled | O PHA/PMA | B-protein stimulation | O by | O effectively | O transactivating | O the | O full | O length | O c-jun | B-DNA promoter | I-DNA via | O the | O proximal | O jun1 | B-DNA tumor | I-DNA promoter-responsive | I-DNA element | I-DNA ( | O TRE | O ) | O -like | O promoter | O element | O . | O","The | O preferential | O induction | O of | O c-jun | B-DNA by | O H2O2 | O did | O not | O represent | O redox | O stabilization | O of | O mRNA | B-RNA transcripts | I-RNA , | O and | O oxidative | O signals | O closely | O resembled | O PHA/PMA | O stimulation | O by | O effectively | O transactivating | O the | O full | O length | O c-jun | B-DNA promoter | O via | O the | O proximal | B-DNA jun1 | I-DNA tumor | I-DNA promoter-responsive | I-DNA element | I-DNA ( | I-DNA TRE | I-DNA ) | I-DNA -like | I-DNA promoter | I-DNA element | I-DNA . | O",False
Fibrinogen activates NF-kappa B transcription factors in mononuclear phagocytes .,"['Fibrinogen', 'NF-kappa B transcription factors', 'mononuclear phagocytes']","['B-protein', 'O', 'B-protein', 'I-protein', 'I-protein', 'I-protein', 'O', 'B-cell_type', 'I-cell_type', 'O']","['B-protein', 'O', 'B-protein', 'I-protein', 'I-protein', 'I-protein', 'O', 'B-cell_type', 'I-cell_type', 'O']","1. Fibrinogen | True | as it is a protein (protein) 
2. NF-kappa B transcription factors | True | as these are proteins that help regulate gene expression (protein)
3. mononuclear phagocytes | True | this is a type of cell (cell_type).",1.0,Fibrinogen | B-protein activates | O NF-kappa | B-protein B | I-protein transcription | I-protein factors | I-protein in | O mononuclear | B-cell_type phagocytes | I-cell_type . | O,Fibrinogen | B-protein activates | O NF-kappa | B-protein B | I-protein transcription | I-protein factors | I-protein in | O mononuclear | B-cell_type phagocytes | I-cell_type . | O,True
"Reciprocally , inhibition of NF-kappaB activation by a soluble peptide inhibitor or a dominant form of the NF-kappaB inhibitor , IkappaB , makes the cells more susceptible to Fas-mediated apoptosis .","['NF-kappaB', 'NF-kappaB', 'IkappaB']","['O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'I-protein', 'I-protein', 'I-protein', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. NF-kappaB | True | NF-kappaB is a protein (protein)
2. soluble peptide inhibitor | True | It can be categorized as a type of protein (protein)
3. dominant form of the NF-kappaB inhibitor | True | Referring likely to a version of protein (protein)
4. IkappaB | True | IkappaB is a protein (protein)
5. Cells | False | This is a general term and not a particular type of cell or cell line.
6. Fas-mediated apoptosis | False | This is a biological process and not an entity. ",0.5714285714285715,"Reciprocally | O , | O inhibition | O of | O NF-kappaB | B-protein activation | O by | O a | O soluble | B-protein peptide | I-protein inhibitor | I-protein or | O a | O dominant | B-protein form | I-protein of | I-protein the | I-protein NF-kappaB | I-protein inhibitor | I-protein , | O IkappaB | B-protein , | O makes | O the | O cells | O more | O susceptible | O to | O Fas-mediated | O apoptosis | O . | O","Reciprocally | O , | O inhibition | O of | O NF-kappaB | B-protein activation | O by | O a | O soluble | O peptide | O inhibitor | O or | O a | O dominant | O form | O of | O the | O NF-kappaB | B-protein inhibitor | O , | O IkappaB | B-protein , | O makes | O the | O cells | O more | O susceptible | O to | O Fas-mediated | O apoptosis | O . | O",False
NF-kappaB only partially mediates Epstein-Barr virus latent membrane protein 1 activation of B cells .,"['NF-kappaB', 'Epstein-Barr virus latent membrane protein 1']","['B-protein', 'O', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'I-protein', 'I-protein', 'I-protein', 'O', 'O', 'O', 'O', 'O']","['B-protein', 'O', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'I-protein', 'I-protein', 'I-protein', 'O', 'O', 'B-cell_type', 'I-cell_type', 'O']","1. NF-kappaB | True | as it is a protein (protein)
    2. Epstein-Barr virus latent membrane protein 1 | True | as it is a viral protein (protein)
    3. Activation | False | as it is a process
    4. B cells | True | as they are a type of cell (cell_type)",0.8,NF-kappaB | B-protein only | O partially | O mediates | O Epstein-Barr | B-protein virus | I-protein latent | I-protein membrane | I-protein protein | I-protein 1 | I-protein activation | O of | O B | B-cell_type cells | I-cell_type . | O,NF-kappaB | B-protein only | O partially | O mediates | O Epstein-Barr | B-protein virus | I-protein latent | I-protein membrane | I-protein protein | I-protein 1 | I-protein activation | O of | O B | O cells | O . | O,False
Ras-related GTP-binding proteins and leukocyte signal transduction .,"['Ras-related GTP-binding proteins', 'leukocyte']","['B-protein', 'I-protein', 'I-protein', 'O', 'B-cell_type', 'O', 'O', 'O']","['B-protein', 'I-protein', 'I-protein', 'O', 'O', 'O', 'O', 'O']","1. Ras-related GTP-binding proteins | True | as they are a group of proteins (protein)
2. leukocyte signal transduction | False | as it is a process and not a Protein, DNA, RNA, Cell Type or Cell Line.",0.6666666666666666,Ras-related | B-protein GTP-binding | I-protein proteins | I-protein and | O leukocyte | O signal | O transduction | O . | O,Ras-related | B-protein GTP-binding | I-protein proteins | I-protein and | O leukocyte | B-cell_type signal | O transduction | O . | O,False
"By comparison , an isotype-matched antibody had no effect on NF-kappa B activation .","['isotype-matched antibody', 'NF-kappa B']","['O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O']","['O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'O', 'O', 'NF-κB', 'NF-κB', 'O', 'O']","1. isotype-matched antibody | True | as an antibody is a type of protein (protein)
   2. NF-kappa B | True | as Nuclear factor kappa B (NF-κB) is a protein (protein)
   3. activation | False | as ""activation"" is a process and not an entity.",0.5,"By | O comparison | O , | O an | O isotype-matched | B-protein antibody | I-protein had | O no | O effect | O on | O NF-kappa | NF-κB B | NF-κB activation | O . | O","By | O comparison | O , | O an | O isotype-matched | B-protein antibody | I-protein had | O no | O effect | O on | O NF-kappa | B-protein B | I-protein activation | O . | O",False
Xenogeneic human serum significantly ( P < 0.01 ) increased the number of adherent leukocytes as compared with porcine serum .,['adherent leukocytes'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cell_type', 'I-cell_type', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cell_type', 'I-cell_type', 'O', 'O', 'O', 'O', 'O', 'O']","1. Xenogeneic human serum | False | as it is a type of serum and does not qualify as a protein, DNA, RNA, Cell Type or Cell Line.
2. Adherent leukocytes | True | as they are a type of cell (cell_type)
3. Porcine serum | False | as it is a type of serum and does not qualify as a protein, DNA, RNA, Cell Type or Cell line.",1.0,Xenogeneic | O human | O serum | O significantly | O ( | O P | O < | O 0.01 | O ) | O increased | O the | O number | O of | O adherent | B-cell_type leukocytes | I-cell_type as | O compared | O with | O porcine | O serum | O . | O,Xenogeneic | O human | O serum | O significantly | O ( | O P | O < | O 0.01 | O ) | O increased | O the | O number | O of | O adherent | B-cell_type leukocytes | I-cell_type as | O compared | O with | O porcine | O serum | O . | O,True
OBJECTIVE : Many studies have suggested that there is a possible hormonal dysregulation of hypothalamic-pituitary-adrenal ( HPA ) axis and an increased cortisol clearance in patients with polycystic ovary syndrome ( PCOS ) .,[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. hormonal dysregulation | False | as it is a concept/process
2. hypothalamic-pituitary-adrenal ( HPA ) axis | False | while it refers to a system in the body, it is not a protein, DNA, RNA, Cell Type or Cell Line, thus it's not an entity.
3. cortisol | True | as it is a hormone, which is a kind of protein (protein).
4. patients with polycystic ovary syndrome ( PCOS ) | False | as it refers to a group of patients not a protein, DNA, RNA, Cell Type or Cell Line.",0.0,OBJECTIVE | O : | O Many | O studies | O have | O suggested | O that | O there | O is | O a | O possible | O hormonal | O dysregulation | O of | O hypothalamic-pituitary-adrenal | O ( | O HPA | O ) | O axis | O and | O an | O increased | O cortisol | B-protein clearance | O in | O patients | O with | O polycystic | O ovary | O syndrome | O ( | O PCOS | O ) | O . | O,OBJECTIVE | O : | O Many | O studies | O have | O suggested | O that | O there | O is | O a | O possible | O hormonal | O dysregulation | O of | O hypothalamic-pituitary-adrenal | O ( | O HPA | O ) | O axis | O and | O an | O increased | O cortisol | O clearance | O in | O patients | O with | O polycystic | O ovary | O syndrome | O ( | O PCOS | O ) | O . | O,False
"Altogether , the CD4 gene is regulated by several positive and negative regulatory mechanisms which come into play in a developmentally coordinated manner .",['CD4 gene'],"['O', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. CD4 gene | True | as it is a segment of DNA (DNA)
        2. regulatory mechanisms | False | as it is a process.
        3. developmentally coordinated manner | False | as it is a process.",1.0,"Altogether | O , | O the | O CD4 | B-DNA gene | I-DNA is | O regulated | O by | O several | O positive | O and | O negative | O regulatory | O mechanisms | O which | O come | O into | O play | O in | O a | O developmentally | O coordinated | O manner | O . | O","Altogether | O , | O the | O CD4 | B-DNA gene | I-DNA is | O regulated | O by | O several | O positive | O and | O negative | O regulatory | O mechanisms | O which | O come | O into | O play | O in | O a | O developmentally | O coordinated | O manner | O . | O",True
Recent isolation of the CD11b promoter shows that 92 base pairs ( bp ) of 5'-flanking DNA are sufficient to direct myeloid-specific expression of a reporter gene .,"['CD11b promoter', ""5'-flanking DNA"", 'reporter gene']","['O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'O']","['O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O']","1. CD11b promoter | True | because it is a segment of DNA that initiates transcription of a particular gene (DNA)
2. 92 base pairs ( bp ) | True | because they are part of the DNA molecule (DNA)
3. 5'-flanking DNA | True | because it is a region of DNA adjacent to a gene (DNA)
4. myeloid-specific expression | False | because it represents a concept/process, not an entity
5. reporter gene | True | because it is a gene that researchers use to determine whether certain other genes have been taken up by or expressed in the cell or organism (protein)",0.5714285714285715,Recent | O isolation | O of | O the | O CD11b | B-DNA promoter | I-DNA shows | O that | O 92 | B-DNA base | I-DNA pairs | I-DNA ( | O bp | O ) | O of | O 5'-flanking | B-DNA DNA | I-DNA are | O sufficient | O to | O direct | O myeloid-specific | O expression | O of | O a | O reporter | B-protein gene | I-protein . | O,Recent | O isolation | O of | O the | O CD11b | B-DNA promoter | I-DNA shows | O that | O 92 | O base | O pairs | O ( | O bp | O ) | O of | O 5'-flanking | B-DNA DNA | I-DNA are | O sufficient | O to | O direct | O myeloid-specific | O expression | O of | O a | O reporter | B-DNA gene | I-DNA . | O,False
"To our knowledge , this represents the first demonstration that phagocytic stimuli can induce NF-kappa B activation in human neutrophils .","['NF-kappa B', 'human neutrophils']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'B-cell_type', 'I-cell_type', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O', 'O', 'B-cell_type', 'I-cell_type', 'O']","1. phagocytic stimuli | False | as it's not a protein, DNA, RNA, Cell Type or Cell Line, it is a process
2. NF-kappa B | True | as it is a protein (protein)
3. human neutrophils | True | as they are a type of cell (cell_type)",1.0,"To | O our | O knowledge | O , | O this | O represents | O the | O first | O demonstration | O that | O phagocytic | O stimuli | O can | O induce | O NF-kappa | B-protein B | I-protein activation | O in | O human | B-cell_type neutrophils | I-cell_type . | O","To | O our | O knowledge | O , | O this | O represents | O the | O first | O demonstration | O that | O phagocytic | O stimuli | O can | O induce | O NF-kappa | B-protein B | I-protein activation | O in | O human | B-cell_type neutrophils | I-cell_type . | O",True
"This induction was not inhibited by treatment of the cells with a protein synthesis inhibitor , cycloheximide .",[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'O', 'B-protein', 'O']","1. Induction | False | as it is a process
2. Cells | True | but cannot be categorized under the specific types mentioned: protein (protein), group of proteins (protein), DNA, RNA, Cell Type (cell_type), Cell Line (cell_line)
3. Protein synthesis inhibitor | True | as it involves proteins inhibiting synthesis (protein)
4. Cycloheximide | True | as it is a known protein synthesis inhibitor (protein)",0.0,"This | O induction | O was | O not | O inhibited | O by | O treatment | O of | O the | O cells | B-protein with | O a | O protein | B-protein synthesis | I-protein inhibitor | I-protein , | O cycloheximide | B-protein . | O","This | O induction | O was | O not | O inhibited | O by | O treatment | O of | O the | O cells | O with | O a | O protein | O synthesis | O inhibitor | O , | O cycloheximide | O . | O",False
The studies described herein demonstrate that the activation domain .,[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. The studies | False | as they represent abstract concepts, not a protein, group of proteins, DNA, RNA, Cell Type or Cell Line.
2. Activation domain | True | as it refers to a part of a protein/DNA/RNA structure, hence can be considered as an entity.",0.0,The | O studies | O described | O herein | O demonstrate | O that | O the | O activation | O domain | O . | O,The | O studies | O described | O herein | O demonstrate | O that | O the | O activation | O domain | O . | O,True
Abnormalities for one or both probes were detected in 83/95 samples .,[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","1. Probes | False | The term ""probes"" can refer to many different kinds of substances or tools used in biology, but without specific context or nomenclature, we can't define it as a DNA, RNA, protein, cell line, or cell type.
2. 83/95 samples | False | Samples could include a variety of substances including DNA, cells, proteins, etc. However, without specific information, we cannot identify these as one of the entities.
3. Abnormalities | False | This term refers to a concept or condition and does not correspond to an entity such as DNA, RNA, proteins, cell type or cell line.",0.0,Abnormalities | O for | O one | O or | O both | O probes | O were | O detected | O in | O 83/95 | O samples | O . | O,Abnormalities | O for | O one | O or | O both | O probes | O were | O detected | O in | O 83/95 | O samples | O . | O,True
Pivotal role for the NFIL3/E4BP4 transcription factor in interleukin 3 -mediated survival of pro-B lymphocytes .,"['NFIL3/E4BP4 transcription factor', 'interleukin 3', 'pro-B lymphocytes']","['O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'O', 'B-protein', 'I-protein', 'O', 'O', 'O', 'B-cell_type', 'I-cell_type', 'O']","['O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'I-protein', 'O', 'B-protein', 'I-protein', 'O', 'O', 'O', 'B-cell_type', 'I-cell_type', 'O']","1. NFIL3/E4BP4 transcription factor | True | as it is a protein (protein)
   2. Interleukin 3 (IL-3) | True | as it is a protein (protein)
   3. Survival | False | as it is a process 
   4. pro-B lymphocytes | True | as it is a type of cell (cell_type)",1.0,Pivotal | O role | O for | O the | O NFIL3/E4BP4 | B-protein transcription | I-protein factor | I-protein in | O interleukin | B-protein 3 | I-protein -mediated | O survival | O of | O pro-B | B-cell_type lymphocytes | I-cell_type . | O,Pivotal | O role | O for | O the | O NFIL3/E4BP4 | B-protein transcription | I-protein factor | I-protein in | O interleukin | B-protein 3 | I-protein -mediated | O survival | O of | O pro-B | B-cell_type lymphocytes | I-cell_type . | O,True
The effects of TNF-alpha on gene expression were examined by transient expression assays using reporter chloramphenicol acetyltransferase plasmids linked to regulatory elements from the HIV long terminal repeat ( LTR ) and the beta interferon promoter .,"['TNF-alpha', 'reporter chloramphenicol acetyltransferase plasmids', 'regulatory elements', 'HIV long terminal repeat', 'LTR', 'beta interferon promoter']","['O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'O', 'O', 'B-DNA', 'I-DNA', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'O', 'B-DNA', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'O']","['O', 'O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'I-DNA', 'O', 'O', 'O', 'O', 'O', 'B-DNA', 'I-DNA', 'I-DNA', 'O']","1. TNF-alpha | True | as it is a protein (protein)
2. gene expression | False | as it is a process
3. reporter chloramphenicol acetyltransferase plasmids | True | as they are a type of DNA (DNA)
4. regulatory elements | False | as they are a process or function, not a concrete entity
5. HIV long terminal repeat ( LTR ) | True | as it is a sequence found in the DNA of HIV (DNA)
6. beta interferon promoter | True | It is a DNA sequence that helps start the process of copying a gene into RNA (DNA).",0.8,The | O effects | O of | O TNF-alpha | B-protein on | O gene | O expression | O were | O examined | O by | O transient | O expression | O assays | O using | O reporter | B-DNA chloramphenicol | I-DNA acetyltransferase | I-DNA plasmids | I-DNA linked | O to | O regulatory | O elements | O from | O the | O HIV | B-DNA long | I-DNA terminal | I-DNA repeat | I-DNA ( | O LTR | O ) | O and | O the | O beta | B-DNA interferon | I-DNA promoter | I-DNA . | O,The | O effects | O of | O TNF-alpha | B-protein on | O gene | O expression | O were | O examined | O by | O transient | O expression | O assays | O using | O reporter | B-DNA chloramphenicol | I-DNA acetyltransferase | I-DNA plasmids | I-DNA linked | O to | O regulatory | B-DNA elements | I-DNA from | O the | O HIV | B-DNA long | I-DNA terminal | I-DNA repeat | I-DNA ( | O LTR | B-DNA ) | O and | O the | O beta | B-DNA interferon | I-DNA promoter | I-DNA . | O,False
Study of Aldh1 gene expression during spleen development showed that the presence of Aldh1 mRNA inversely correlated with Hox11 .,"['Aldh1', 'Aldh1 mRNA', 'Hox11']","['O', 'O', 'B-protein', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RNA', 'I-RNA', 'O', 'O', 'O', 'B-protein', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RNA', 'I-RNA', 'O', 'O', 'O', 'B-protein', 'O']","1. Aldh1 gene | True | as it is a type of DNA
2. spleen development | False | as it is a biological process not a cell type, protein, DNA, RNA, or cell line. 
3. Aldh1 mRNA | True | as it is a molecule derived from the DNA (RNA)
4. Hox11 | True | as it is a protein (protein).",0.8,Study | O of | O Aldh1 | O gene | O expression | O during | O spleen | O development | O showed | O that | O the | O presence | O of | O Aldh1 | B-RNA mRNA | I-RNA inversely | O correlated | O with | O Hox11 | B-protein . | O,Study | O of | O Aldh1 | B-protein gene | O expression | O during | O spleen | O development | O showed | O that | O the | O presence | O of | O Aldh1 | B-RNA mRNA | I-RNA inversely | O correlated | O with | O Hox11 | B-protein . | O,False
We report here that monocytes/macrophages in human atherosclerotic lesions ( n = 12 ) express immunostainable PPARgamma .,"['monocytes/macrophages', 'immunostainable PPARgamma']","['O', 'O', 'O', 'O', 'B-cell_type', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'I-protein', 'O']","['O', 'O', 'O', 'O', 'B-cell_type', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-protein', 'O']","1. monocytes/macrophages | True | as they are a type of cell (cell_type)
2. human atherosclerotic lesions | False | as they are not a protein, DNA, RNA, Cell Type or Cell Line. This is a condition.
3. PPARgamma | True | as it is a protein (protein)",0.5,We | O report | O here | O that | O monocytes/macrophages | B-cell_type in | O human | O atherosclerotic | O lesions | O ( | O n | O = | O 12 | O ) | O express | O immunostainable | O PPARgamma | B-protein . | O,We | O report | O here | O that | O monocytes/macrophages | B-cell_type in | O human | O atherosclerotic | O lesions | O ( | O n | O = | O 12 | O ) | O express | O immunostainable | B-protein PPARgamma | I-protein . | O,False
